Page ID,Page name,Disclaimer,Amount spent (GTQ)
196258110831945,Partido Valor,Partido Valor,231
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,150
114036114933185,Jahiro Otzoy,These ads ran without a disclaimer,101
102490342357338,Byron Geovanny Orellana Orellana,Byron Geovanny Orellana Orellana,≤100
161800283848513,CREO,CREO,≤100
187073013532,Partido VIVA,Partido Político VIsión con Valores VIVA.,≤100
121597120937404,Suceli Calderón Con Guastatoya,Suceli Calderon,≤100
274120089379114,Edmond Mulet,Edmond Mulet,≤100
105946259158286,Arias Consultores Guatemala,Arias Consultores,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
1612828795636861,Movimiento Semilla,Movimiento Semilla,≤100
100212076194153,San Luis informa GT,San Luis informa GT,≤100
110226594945647,Partido BIEN,Partido BIEN,≤100
174740409237665,TSE Guatemala,TSE Guatemala,≤100
101372268406640,Unión Republicana,Unión Republicana,≤100
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,≤100
268285610002238,FCN Nación,FCN Nación,≤100
744048319050593,Partido Humanista de Guatemala -PHG-,Partido Humanista de Guatemala -PHG-,≤100
195909230476243,CONADI GUATEMALA,CONADI GUATEMALA,≤100
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,≤100
100903326327488,"El Cambio Chimaltenango, página oficial Municipal",These ads ran without a disclaimer,≤100
107186558438030,GT Noticias Guate,GT Noticias Guate,≤100
110455365293373,Partido Republicano Zacapa,Partido Republicano Zacapa,≤100
110582257361172,Partido Azul,Partido Azul,≤100
436246383083297,TODOS,TODOS,≤100
121954454236789,Livingstong - Rio Dulce,These ads ran without a disclaimer,≤100
106046418877955,GuateNoticias,GuateNoticias,≤100
103757368748224,Rafael Espada,Rafael Espada,≤100
116255971414800,Política Migración,Política Migración,≤100
333731437290922,La Critica Gt,La Critica Gt,≤100
127324563607442,Emerson García,Emerson García,≤100
100228912981471,PAN - Partido de Avanzada Nacional,PAN - Partido de Avanzada Nacional,≤100
379424505547,OACNUDH - Guatemala,Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos en Guatemala,≤100
304499560287545,Mariano Portillo,These ads ran without a disclaimer,≤100
1466927680295354,Otrans Guatemala,Otrans Guatemala,≤100
281554395331686,República,"Republica GT, S.A.",≤100
106908785419555,Goberna Guatemala,Goberna,≤100
105661345802501,Partido político Victoria Huehue,Partido político Victoria Huehue,≤100
298696726936594,Senacyt/concyt,These ads ran without a disclaimer,≤100
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100
765790550460228,Comité Cívico Justicia,Comité Cívico Justicia,≤100
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100
107592792281275,Valor Nentón,Valor Nentón,≤100
238268799547266,TV Azteca Guatemala,TV Azteca Guatemala,≤100
96594798704,Movimiento Cívico Nacional - MCN,Movimiento Cívico Nacional,≤100
