Page ID,Page name,Disclaimer,Amount spent (NOK)
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,139
275389322558295,LOs sommerpatrulje,LO,≤100
10953652930,Høyre,Høyre,≤100
135843375926,UNICEF Norge,UNICEF Norge,≤100
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,≤100
199529846763657,Froland Senterparti,Froland Senterparti,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
115337815202380,Birkenes Høyre,Birkenes Høyre,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
313753051208,Norsk Landbruksrådgiving,Norsk Landbruksrådgiving,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
110247258111750,Get Inspired Man,These ads ran without a disclaimer,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
20468812735,LO,LO,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
120815981305897,KS Kommunesektorens organisasjon,KS Kommunesektorens organisasjon,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
111930338491892,Ordførerkandidat Adelheid Frost Mykland,Ordførerkandidat Adelheid Frost Mykland,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
10150118920220372,Parat,These ads ran without a disclaimer,≤100
10254410675,Venstre,Venstre,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
112631767587663,Meninger24,Meninger24,≤100
1583324988565868,Stortinget,Stortinget,≤100
201766586502981,"Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet","Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet",≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
105341850825925,Stian Storbukås,Stian Storbukås,≤100
170149836763179,Orkland Arbeiderparti,Orkland Arbeiderparti,≤100
352782288790,Stavanger Venstre,Stavanger Venstre,≤100
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,≤100
224521330900884,Bergen SV,Bergen SV,≤100
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100
158517320882189,Ålesund SV,Ålesund SV,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
182709078487500,Sex og Politikk,Sex og Politikk,≤100
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
182722095112422,Målselv Arbeiderparti,Målselv Arbeiderparti,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
200983583270624,NHO Service og Handel,NHO Service og Handel,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
103658718861482,Primeclass Photo,These ads ran without a disclaimer,≤100
