Page ID,Page name,Disclaimer,Amount spent (NGN)
128728490537179,Asuquo Ekpenyong,Prince Charles Ekanem Iv,228
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,159
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,146
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,≤100
100202924924063,Page 36,Page 36,≤100
107445915275172,Story Teller,These ads ran without a disclaimer,≤100
103937487661032,Readytoleadafrica,ReadyToLeadAfrica,≤100
374543173059777,Hon. Adewumi Adeyemi,Adedayo Tolulakin Oderinu,≤100
1102698893087946,Pevron Technology,Collins Uwomano Otuwho,≤100
111886761834763,Amel page,These ads ran without a disclaimer,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
1924396441113309,Onogwu Muhammed,Martins Onuorah,≤100
102169824695398,Rero TV,Rero TV,≤100
108078285184480,Funfunlogun Exploratory Group,These ads ran without a disclaimer,≤100
103056309161921,Meksmedia,Meksmedia,≤100
1741170089436080,National Association of Banking & Finance Students - Nabafs,These ads ran without a disclaimer,≤100
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,≤100
101174669207027,H.E Amb Dr. Johnny Metchie,H.E Amb Dr. Johnny Metchie,≤100
104417408744071,Ramssyn James movie production,These ads ran without a disclaimer,≤100
100630106168852,Pop2tv,These ads ran without a disclaimer,≤100
104208298990251,Tobe Motors,These ads ran without a disclaimer,≤100
102406562561015,Umar Namadi,Muttaka Turaki Gujungu,≤100
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,≤100
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,≤100
1617885935139653,The Liberator,The Liberator,≤100
108626965505621,House of HIGH Sports,These ads ran without a disclaimer,≤100
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,≤100
