Page ID,Page name,Disclaimer,Amount spent (JPY)
108136530968730,おねがい社長！,These ads ran without a disclaimer,7749
236759056348950,早稲田塾,These ads ran without a disclaimer,6418
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,5810
113459921370251,Misosoooup,These ads ran without a disclaimer,3328
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,2517
1904070096535109,スマート選挙,株式会社センキョ,2354
413847335481057,起業の学校 Willfu 社会人講座,These ads ran without a disclaimer,1011
172980666081766,Seminars セミナーズ,These ads ran without a disclaimer,896
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,777
604274979913078,LITALICO仕事ナビ,These ads ran without a disclaimer,679
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,574
208661552479830,日本財団,日本財団,445
108437581751884,Nurse navi,These ads ran without a disclaimer,325
100982516294925,Jkshwe-3,These ads ran without a disclaimer,289
112971385070778,リドラボ,These ads ran without a disclaimer,267
281777375260988,オッズパーク,These ads ran without a disclaimer,246
298060150283457,大分県日出町,大分県日出町,210
425742864543901,GMOあおぞらネット銀行,These ads ran without a disclaimer,197
501174560264857,VENTURE FOR JAPAN,These ads ran without a disclaimer,181
173291492700083,Ｚ会,These ads ran without a disclaimer,153
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,132
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,122
110284292010391,オリックス・クレジット株式会社,These ads ran without a disclaimer,120
104533215755145,ZOE_Japan,ZOE Japan,≤100
676873696061766,ブレインコントロールコーチ　荒井隆秀,ブレインコントロールコーチ　荒井隆秀,≤100
183768428314416,女性社長.net （joseishacho.net）,These ads ran without a disclaimer,≤100
1566073946957306,衆議院議員 さかい学 （横浜市戸塚区・泉区・瀬谷区）,自由民主党神奈川県第五選挙区支部（衆議院議員さかい学事務所）,≤100
101973635470022,大丸・松坂屋 Think GREEN,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
109843215371766,映画『おまえの罪を自白しろ』,These ads ran without a disclaimer,≤100
676655469036670,松下政経塾,松下政経塾,≤100
113154441705767,不動産aiチャット-不動産のAIアシスタント,These ads ran without a disclaimer,≤100
1590535061243274,精神障害当事者会ポルケ,精神障害当事者会ポルケ,≤100
103271259460852,layovv_official,These ads ran without a disclaimer,≤100
109495178540313,沖倉国悦【六層連動操法】,These ads ran without a disclaimer,≤100
101418886360857,木更津市シティプロモーション,These ads ran without a disclaimer,≤100
1812425055659979,介護ワーカー,These ads ran without a disclaimer,≤100
111645082004997,Shopmgoodywiue-2,These ads ran without a disclaimer,≤100
110114952162887,Shopmgoodywiue-3,These ads ran without a disclaimer,≤100
116329221526491,株ファイナンス,These ads ran without a disclaimer,≤100
