Page ID,Page name,Disclaimer,Amount spent (USD)
119491121146647,Jan Topic,Jan Topic Feraud,≤100
339660569555689,Presidencia de Ecuador,Presidencia de Ecuador,≤100
168388773939137,Eduardo Mendoza Palma,Eduardo Mendoza Palma,≤100
129803967052432,Consejo Nacional Electoral del Ecuador,Consejo Nacional Electoral del Ecuador,≤100
115012276965624,Daniel Noboa  Azin,Daniel Noboa Azin,≤100
949546738454376,Vinicio Coloma Jr,Vinicio Coloma Jr,≤100
101275684769428,Luisa González,Luisa González,≤100
384252628801937,Otto Sonnenholzner,Otto Sonnenholzner,≤100
100166033131291,Glenda Ortega Sánchez,Glenda Ortega,≤100
103279694914377,Patricia Nuñez,Patricia Nuñez,≤100
414870045193995,Ministerio de Salud Pública,Ministerio de Salud Pública,≤100
315234705329364,Bolivar Armijos V.,Bolivar Armijos V.,≤100
358358521018882,Fernando Villavicencio,Fernando Villavicencio,≤100
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100
104706728775267,Fundel Cursos Online,These ads ran without a disclaimer,≤100
409916085753950,Guillermo Celi,Guillermo Celi,≤100
123766614330739,Luis Monge Espinel,Luis Monge Espinel,≤100
181187448591274,Abacom,These ads ran without a disclaimer,≤100
233344426684068,Universidad Casa Grande,These ads ran without a disclaimer,≤100
109118607595163,Ana María Raffo,Ana María Raffo,≤100
350265175034572,Lucio Gutiérrez,Digitalmedia Comunicacion S.A.,≤100
102754070115886,Abogada Andrea Durán,Abogada Andrea Durán,≤100
103931802768102,Erika Paredes,Desenchúfate,≤100
1125777610826202,Doctor Camilo Salinas Ochoa,Doctor Camilo Salinas Ochoa,≤100
737189350030059,Dra. Elisa Guayasamin,Dra. Elisa Guayasamin,≤100
215362915524586,Red Utopia,Red Utopia,≤100
779788855474670,Ambato Noticias,Ambato Noticias,≤100
102803428299965,Geovanni Atarihuana,Geovanni Atarihuana,≤100
101844371776009,Voto Informado Ecuador,Ciudadanía y Desarrollo,≤100
437945309890061,Jaminton Intriago,Jaminton Intriago,≤100
116275951500605,Nicole Jaramillo,Cromaker Films,≤100
1463467650455406,Johnny Terán Barragán,Johnny Terán Barragán,≤100
120138160331599,EDUCATICS,EDUCATICS,≤100
112981504211534,Luis Zambrano - Servicios de Ingeniería & Compras Públicas.,These ads ran without a disclaimer,≤100
108860892256272,Reto 33 Imbabura,Reto 33 Imbabura,≤100
100432385355122,Yaku Somos Agua,Yaku Somos Agua,≤100
590390574442658,Juan Sid,Juan Sid,≤100
772610556473767,Jakilu Academy,These ads ran without a disclaimer,≤100
107067671695719,UNE Guayas-Oficial,UNE Guayas-Oficial,≤100
209065875915563,Dr. Joffre Lara Hidalgo,Dr. Joffre Lara Hidalgo,≤100
111084511993918,Caracola Producciones,Santiago,≤100
101689066103883,Innova UGEP,These ads ran without a disclaimer,≤100
676014229242219,El Oriente Ecuador,These ads ran without a disclaimer,≤100
463969430847732,Ñuka Tv,Ñukatv Digital Cia Ltda,≤100
101629199650807,Santiago Aguilar,These ads ran without a disclaimer,≤100
1130070340512386,Jaime Eduardo Lima Pinos,Jaime Eduardo Lima Pinos,≤100
1790994917846942,Bhoga,These ads ran without a disclaimer,≤100
