Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,2231
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,463
573559522797177,Flokkur fólksins,Flokkur Fólksins,437
156161194561570,Kjarninn,Kjarninn,303
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,190
154893001218870,ADHD samtökin,ADHD samtökin,153
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,133
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,122
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,107
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
157073914303469,Stjórnarskrárfélagið -The Icelandic Constitution Society,Stjórnarskrárfélagið,≤100
181924628560212,Ekō,These ads ran without a disclaimer,≤100
