Page ID,Page name,Disclaimer,Amount spent (USD)
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
275488325381,YUWA,Bhandari Atish,≤100
284370804968723,"Croatian service, China radio International",These ads ran without a disclaimer,≤100
1466839076946609,FWLD,FWLD,≤100
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100
105692864166698,cse_can_np,Bhandari Atish,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
100321029554920,Nathan Young,These ads ran without a disclaimer,≤100
