Page ID,Page name,Disclaimer,Amount spent (JPY)
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,391
103307385856246,美容Lab,These ads ran without a disclaimer,329
475681929154100,国連UNHCR協会,国連UNHCR協会,269
1904070096535109,スマート選挙,株式会社センキョ,253
108136530968730,おねがい社長！,These ads ran without a disclaimer,144
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
172980666081766,Seminars セミナーズ,These ads ran without a disclaimer,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
116040223513724,Jay Abraham Japan,These ads ran without a disclaimer,≤100
196303913732193,タマホーム株式会社,These ads ran without a disclaimer,≤100
104898292366475,美容教室,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
1518530858452837,病気は“心理学×言語学×脳科学”で消していく時代,These ads ran without a disclaimer,≤100
153022271418684,日経メディカル,These ads ran without a disclaimer,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
101620186107874,Jun Matsuzaki,These ads ran without a disclaimer,≤100
816089188468769,株式会社ラン・リグ,These ads ran without a disclaimer,≤100
101190947973642,ガンガンオンライン,These ads ran without a disclaimer,≤100
103031016173372,Cryptogram - puzzle quotes,These ads ran without a disclaimer,≤100
