Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
128692467209771,Visita Cochabamba,Smart Group,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
101868822831359,Franz Calderón,Gabo Porcel,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
816640765136234,ChildFund Bolivia,ChildFund Bolivia,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
170415917156939,Melania Torrico,These ads ran without a disclaimer,≤100
103703307823878,Regys Medina,Andres Medina Sotomayor,≤100
1159137824203296,FONDESIF,Marion Samantha Miranda Marca,≤100
738777416145406,The Agam Agenda,These ads ran without a disclaimer,≤100
103982862530012,mailatamchina,These ads ran without a disclaimer,≤100
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100
213000859039052,SANY Group,These ads ran without a disclaimer,≤100
100860802065599,LyN BioLearning,These ads ran without a disclaimer,≤100
