Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,218
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
20468812735,LO,LO,≤100
83499305740,Tekna – Teknisk-naturvitenskapelig forening,Tekna,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
140883578419,Flyktninghjelpen,Flyktninghjelpen,≤100
53828343371,Epilepsiforbundet,Epilepsiforbundet,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100
728518604216173,HELT MED,Stiftelsen HELT MED,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
486019701792887,Truls Olufsen-Mehus - verdipolitiker,Hammerfest KrF,≤100
128566103830426,Civita,Civita AS,≤100
105939782037295,Altinget.no,Altinget AS,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
112631767587663,Meninger24,Meninger24,≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
159084565236,Transit magasin,Transit Media AS,≤100
107698750731756,Biogass Norge,Dag Tynes,≤100
198748346812235,Drammen Venstre,Drammen Venstre,≤100
588928924452449,Gjøvik Arbeiderparti,Bjørn Stenvold,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
367798489898591,Tønsberg Arbeiderparti,Eivind Yrjan Stamnes,≤100
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100
181695048654624,LO i Bergen og Omland,LO i Bergen og omland,≤100
