Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,153
111326403969815,DA Nelson Mandela Bay,Democratic Alliance,125
136956534616,Times LIVE,TimesLIVE,103
102765088210163,Action SA,ActionSA,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
740116816003959,Western Cape Government,Western Cape Government,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
328916290567312,Democratic Alliance Ward 18 Buffalo City,Democratic Alliance,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
107169379305548,TLU SA,TLU SA,≤100
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,≤100
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
112722630147219,The Liesbeek Action Campaign,Liesbeek Action Campaign,≤100
103278761413963,Empowering SA,Empowering SA,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
111482948880402,Hunter's,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
165246196904704,Sakeliga,Sakeliga,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
311936835992045,Dear South Africa,DearSA,≤100
17164098244,JM International,These ads ran without a disclaimer,≤100
56844830907,ESET,These ads ran without a disclaimer,≤100
117741954907367,TeachingEnglish - British Council,These ads ran without a disclaimer,≤100
