Page ID,Page name,Disclaimer,Amount spent (GTQ)
414127029025760,CABAL,CABAL,321
331961940541181,Partido Victoria,Partido Político Victoria,179
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,119
110226594945647,Partido BIEN,Partido BIEN,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
187073013532,Partido VIVA,Partido Político Visión con Valores,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
101099789269274,Antonio Rodriguez,Antonio Rodriguez,≤100
196258110831945,Partido Valor,Partido Valor,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
103825294800306,Diario Guatemala,Sonny Rafael Gonzalez Paniagua,≤100
1882597935332956,Partido VAMOS,Partido VAMOS,≤100
101372268406640,Unión Republicana,Unión Republicana,≤100
110582257361172,Partido Azul,Partido Azul,≤100
122577984102328,Cotilleo,Cotilleo,≤100
111135201593853,Comdefensa Comité Defensa de Víctimas de Accidentes de Tránsito Norte GT,Comdefensa Comité Defensa de Víctimas de Accidentes de Tránsito Norte GT,≤100
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,≤100
1710300235853890,Noticiero El Vigilante,Noticiero El Vigilante,≤100
122851700741399,Correr la bola,Correr la bola,≤100
119274074432076,Ciudad Metrópolis,Ciudad Metrópolis,≤100
119774411035856,Zury Sama,Zury Sama,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
101195172935082,AveriGuate,AveriGuate,≤100
100747189646660,Política a la Tortrix,Política a la Tortrix,≤100
122916017388418,Salamandra Torres,Salamandra Torres,≤100
123752213957960,Lo que Sandra se llevó,Lo que Sandra se llevó,≤100
107967548918085,Izquierda GT,Izquierda GT,≤100
120022507675808,Página que te avisa si Edmond Mulet ya Murió,Página que te avisa si Edmond,≤100
120436067618344,La presidenta,La presidenta,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
105932339114662,Pedro René Escobar,Pedro Si Vá,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
103624499324342,KYHK,These ads ran without a disclaimer,≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
