Page ID,Page name,Disclaimer,Amount spent (AED)
115654877692105,Aqary Bay,Aqary Bay,1683
402052193189194,Siemens,These ads ran without a disclaimer,123
366107457198874,Rise of Kingdoms,These ads ran without a disclaimer,≤100
102389959254780,Startup Dubai,These ads ran without a disclaimer,≤100
100720055709828,almuhairieissa,These ads ran without a disclaimer,≤100
104524628297539,Explorewithrojha03,These ads ran without a disclaimer,≤100
103497538913739,Lindas homes,These ads ran without a disclaimer,≤100
100627069630168,Cecília Martins,These ads ran without a disclaimer,≤100
198802866938396,Opple Lighting,These ads ran without a disclaimer,≤100
100772472541309,Trigger,These ads ran without a disclaimer,≤100
1569688113329878,Evony - The King's Return,These ads ran without a disclaimer,≤100
101933639537279,daily.topgmotivation,These ads ran without a disclaimer,≤100
101749628198714,Promova,These ads ran without a disclaimer,≤100
111014438406253,Trendyspread shop1,These ads ran without a disclaimer,≤100
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100
148799861816516,Al-Anwar Al-Najafyia Foundation,These ads ran without a disclaimer,≤100
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100
103772184933,Strategy International,These ads ran without a disclaimer,≤100
121289191956815,Diyatom Deb Music,These ads ran without a disclaimer,≤100
