Page ID,Page name,Disclaimer,Amount spent (LBP)
316674545036384,SKeyes Center for Media and Cultural Freedom,SK_Eyes,451128
1428873024044736,المدن - almodon,المدن - almodon‎,150376
102023711572671,أساس ميديا -  Asas Media,Asas Media,60150
154029261310643,LADE,LADE,45113
1438703606372190,Elham Said Freiha,Elham Said Freiha,45113
1744356319118477,هنا لبنان,هنا لبنان,43008
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,30075
141657695852214,لبنان الكبير,لبنان الكبير,30075
107347981003473,Heart of Carthage Real Estate Dubai,These ads ran without a disclaimer,24564
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,15038
1398043333774301,The Lebanese Center for Policy Studies,The Lebanese Center for Policy Studies,15038
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac Foundation,15038
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,8421
105319651353770,Jusur,Jusur,6316
107800617419717,MYKA Foundation,MYKA Foundation,1805
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
113791238657176,قناة العربية  Al Arabiya,These ads ran without a disclaimer,≤100
392163164895746,Awan - أوان,These ads ran without a disclaimer,≤100
108297654671547,الجرمق الإخباري,These ads ran without a disclaimer,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
316496640057,7iber,These ads ran without a disclaimer,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
138457552871898,Live Aqua Beach Resort Cancun,These ads ran without a disclaimer,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,≤100
2509759842418472,LebTalks,Lebtalks,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
