Page ID,Page name,Disclaimer,Amount spent (ZAR)
54779960819,United Nations,United Nations with Facebook Ad Credits,435
136956534616,Times LIVE,TimesLIVE,412
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,296
133307190069756,Amnesty International South Africa,Amnesty International South Africa,287
581475018952196,Good,GOOD Political Party,221
478479492268974,Sunday Times ZA,Sunday Times,182
6011868110,Democratic Alliance,Democratic Alliance,174
106172744063430,The Daily Friend,The Daily Friend,173
102765088210163,Action SA,ActionSA,169
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,166
107169379305548,TLU SA,TLU SA,108
2145594122138312,Action Society,Action Society,107
119736861394881,Financial Mail,BusinessLIVE,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
103355745426428,Councillor Carl Steenekamp,Carl Sebastian Steenekamp,≤100
29600937100,Kaya 959,These ads ran without a disclaimer,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
448191278579586,Democratic Alliance Gauteng,Democratic Alliance Gauteng,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
311936835992045,Dear South Africa,DearSA,≤100
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
105257928268433,Coven of the Sacred Stars,These ads ran without a disclaimer,≤100
931458143625686,Maître Avatar Jean Pierre Manzolo,These ads ran without a disclaimer,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
1429130057407968,Apostle Elijah Olopade,These ads ran without a disclaimer,≤100
101248672245687,Jason's Angels,These ads ran without a disclaimer,≤100
104027932989856,Dakar Rally,These ads ran without a disclaimer,≤100
102378709341708,Boubacar Diallo,These ads ran without a disclaimer,≤100
101183772700603,healhomecareadvocacy,These ads ran without a disclaimer,≤100
