Page ID,Page name,Disclaimer,Amount spent (BOB)
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,1188
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,345
103466912684381,Reforma Judicial SCZ,JMS.COM.BO,≤100
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,≤100
217948432069023,Bolivia Maya,Bolivia Maya,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
109201057318552,JCSV,Fernando Omar Rosales Perez,≤100
110555990500784,Ingvar Diputado Soy La Paz,Ingvar Ellefsen,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
100497828057046,Patricia Carolina Rios Banegas,These ads ran without a disclaimer,≤100
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
408411279285555,Revista Cosas,These ads ran without a disclaimer,≤100
106522128365423,Reprogenex - Reprodução E Melhoramento Genético Bovino,These ads ran without a disclaimer,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
128794501288356,Estudia en Posgrado UPEA,These ads ran without a disclaimer,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
596858787607676,Ciudades Verdes,These ads ran without a disclaimer,≤100
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100
100994765608411,INN WORD Revival Now,These ads ran without a disclaimer,≤100
