Page ID,Page name,Disclaimer,Amount spent (CLP)
105877901417702,Rodrigo Muñoz Ponce,Rodrigo Leonardo Muñoz Ponce,26113
1366892303449939,Partido Republicano,Partido Republicano,14565
418281855197789,Democracia Cristiana,Democracia Cristiana,14413
103497308735310,Tamara Gaytan Chávez Antofagasta,Tamara Jocelyn Gaytán Chávez,8571
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,6343
344500636710159,Brunella Vinet,Brunella De Lourdes Vinet Mattasoglio,4965
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,3743
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,1971
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,1926
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,1727
1396460303715065,Carozzi,Carozzi,1585
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,967
401014659983460,El Morrocotudo,MiVoz.cl,967
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,882
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,793
307330256067716,Red Atacama,Diarios en Red,793
285417644878678,Red Antofagasta,Diarios en Red,793
371453409556353,Red Coquimbo,Diarios en Red,793
78239901502,Diario Financiero,Grupo DF,793
104189318481439,Minería y Futuro,Mineria y Futuro,761
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,518
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,517
103030962615298,Chile YAAC,Chile YAAC,500
351583768232100,Red Tarapaca,Diarios en Red,476
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,460
108613744354984,Aldo Valle Acevedo,Aldo Salvador Valle Acevedo,374
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,365
110185035352619,Gonzalo Pinochet,Gonzalo Antonio Pinochet Abarca,250
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,240
128647447236348,ricardo rabanal bustos,Ricardo Ignacio Rabanal Bustos,182
105844671644804,Senado_abierto,Senado Abierto,150
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,137
106221142412991,Johana Rivera Tejerina,Johana Rivera Tejerina,130
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,130
110951722267366,World Vision Chile,World Vision Chile,128
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,≤100
137055450193620,Katherine López,Katherine Elizabeth López Rivera,≤100
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,≤100
116719478002146,Andrés Zaldívar L,Andrés Zaldívar L,≤100
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,≤100
430339687135332,Sadi Melo,Sadi Melo,≤100
123768564328883,Facultad de Ingeniería y Ciencias UAI,These ads ran without a disclaimer,≤100
103116615387974,Jaime L. Community Manager,Jaime Adrian Lopez Rojas,≤100
105188815832655,Carolina Fernández Quezada,Carolina Fernández Quezada,≤100
110063495381557,Kennedyenlacalle,These ads ran without a disclaimer,≤100
109507485398506,Luis Valentin Ferrada - Consejero Constitucional,Jorge Marto,≤100
100510532979740,Pablo Cuevas Biobío,Magda Lena,≤100
105141989175834,Kenssel Rojas,Kenssel Rojas,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
107339088943210,Yerko Ljubetic,Yerko Ljubetic,≤100
101449319065849,Anfucultura Santiago,Pablo Ignacio Güiza Illanes,≤100
112965545055332,"Gemita Alvarez Sepulveda, Candidata a Consejera Constitucional","Gemita Alvarez Sepulveda, Candidata a Consejera Constitucional",≤100
116098628081805,Gonzalo Yuseff Quirós,Gonzalo Yuseff Quirós,≤100
109528705408416,Eduardo Castro Ríos - Consejero Constitucional,Giovanni Riffo,≤100
103480862680636,Erna Maldonado Casanova Consejera Constitucional,Erna Marjorie Maldonado Casanova,≤100
1642794332617927,Colegio de Cirujano Dentistas de Chile A.G.,Colegio de Cirujano Dentistas de Chile A.G.,≤100
1033083156764729,José Pérez Arriagada,José Pérez Arriagada,≤100
100538472970352,Cristian Cartes Ruz Consejero Constitucional,Cristian Cartes Ruz Consejero Constitucional,≤100
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,≤100
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,≤100
1715542162000038,Librería En El Blanco,Librería En el Blanco,≤100
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,≤100
115638851443506,Erwin Sandoval Consejero Constitucional,Erwin Sandoval Consejero Constitucional,≤100
107204884646731,Carla Allendes Soza,These ads ran without a disclaimer,≤100
113153381003177,Natalia Piergentili,Natalia Piergentili,≤100
111967013731903,Goldwind,These ads ran without a disclaimer,≤100
105097829020775,Ads_solutions_specialist,These ads ran without a disclaimer,≤100
408078479564145,Eximics,These ads ran without a disclaimer,≤100
109416599136825,El Diario de Antofagasta,These ads ran without a disclaimer,≤100
104937505897142,psycat.ai,These ads ran without a disclaimer,≤100
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,≤100
860605540813125,BTG Pactual Chile,BTG Pactual Chile,≤100
