Page ID,Page name,Disclaimer,Amount spent (VEF)
564188034075673,Roberto Enriquez,an advertiser in Venezuela,1750000
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,750000
341721517096411,Radio Asamblea Nacional,an advertiser in Venezuela,750000
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,405002
108562965017764,vaccottifer,These ads ran without a disclaimer,12850
652712084864352,Aster Internacional,These ads ran without a disclaimer,7650
113636080297063,CRATE Capacita,These ads ran without a disclaimer,2116
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,≤100
