Page ID,Page name,Disclaimer,Amount spent (HNL)
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
803587436436553,OCDIH,Lilian Guadalupe Gomez Dominguez,≤100
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
703368406666619,Vox Populi HN,Vox Populi HN,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
856012741442139,Ipas LAC,Astrid Leticia Aguilar Pinell,≤100
138816232821931,PNUD en Honduras,PNUD (Programa de las Naciones Unidas  para el Desarrollo),≤100
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100
104599735671754,Goberna Honduras,Goberna Honduras,≤100
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
105402142213680,holisticloreesp,These ads ran without a disclaimer,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
