Page ID,Page name,Disclaimer,Amount spent (VND)
109230788261550,Bệnh viện Răng Hàm Mặt Thẩm mỹ Paris,These ads ran without a disclaimer,62051
102585556145204,An Tâm Tài Chính,These ads ran without a disclaimer,12295
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,6508
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,4662
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,4594
101043822759113,Tấm Lòng Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,1339
108685817326606,Truther Piece Official,These ads ran without a disclaimer,633
1594005334231968,Daedong Korea Ginseng,These ads ran without a disclaimer,510
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,447
109640204735998,JK_Authentic,These ads ran without a disclaimer,215
110961992051943,Ebook Tài Liệu,These ads ran without a disclaimer,165
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,≤100
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,≤100
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,≤100
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
