Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,384
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,243
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
20468812735,LO,LO,≤100
103638585942638,Folkets Parti Kristiansand,Folkets parti Kristiansand,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
100224199286614,Norsk-Ukrainsk Venneforening,Norsk-Ukrainsk Venneforening,≤100
2398568533531114,Velferdsmiks,NHO Service og Handel,≤100
108106430662575,Suscon As,Ronny Grindstein,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
105341850825925,Stian Storbukås,Stian Storbukås,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
112012974739174,Evren Ünal - By og Fylkesvalget Kristiansand Agder MDG 2023,Evren Ünal,≤100
103285042293800,JesusFestivalen,JesusFestivalen,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
1241838412569626,Novartis Norge,Novartis Norge AS,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
87445018334,Nobel Peace Center,Nobel Peace Center,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
412991556169510,Ole Hovengen,Ole Hovengen,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
105939782037295,Altinget.no,Altinget AS,≤100
191486484237133,Tillitsvalgtordningen i Forsvaret,Tillitsvalgtordningen i Forsvaret,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
243750287163,NKI Nettstudier,These ads ran without a disclaimer,≤100
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,≤100
106060042300827,Ann-Kristin Moldjord,Ann-Kristin Moldjord,≤100
110834997110171,Det Gode Testament,These ads ran without a disclaimer,≤100
159084565236,Transit magasin,Transit Media AS,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
1496050797358890,Rødt Lørenskog,Rødt Lørenskog,≤100
112631767587663,Meninger24,Meninger24,≤100
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,≤100
219119001471138,Våler SV (Hedmark),Innlandet SV,≤100
117212658357697,Forsvarets forskningsinstitutt (FFI),These ads ran without a disclaimer,≤100
384422538296426,United Palestinian Appeal - UPA,These ads ran without a disclaimer,≤100
246720515911711,Risk Intelligence,These ads ran without a disclaimer,≤100
499307776928661,Mylène Kroon / Electronic Philosophic Music,These ads ran without a disclaimer,≤100
