Page ID,Page name,Disclaimer,Amount spent (NGN)
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,5533
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,461
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,190
1917868968529177,Education NOW 9ja,Kolo Jessa Ndaisa,181
1483156181977342,Precious Eze's Blog,Precious Eze's Blog,≤100
113891508248179,Chi market place,Chinemere Okoro Wilfred,≤100
106953365348107,Ifesim Tv,Ifesim Tv,≤100
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,≤100
105756478574505,Stears,Stears,≤100
1051481686,Henry Efe Duku,These ads ran without a disclaimer,≤100
108349704046047,Mbalki WORLD  correspondence,These ads ran without a disclaimer,≤100
100202924924063,Page 36,Page 36,≤100
474949016032212,Akin Fadeyi Foundation,Akin Fadeyi Foundation,≤100
115798340116713,Ogouniquetv,Ogouniquetv,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,≤100
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,≤100
100383154696053,Lukaconfu vocal,Lukaconfu vocal,≤100
102169824695398,Rero TV,Rero TV,≤100
104180761873736,Massive Entertainment.ng,Massive Entertainment,≤100
110151371700778,Bishop Dr. Sunday Ndukwo Onuoha,Bishop Dr. Sunday Ndukwo Onuoha,≤100
102583598812487,Talk_Odoziani,David Adebayo Ajifolokun,≤100
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,≤100
605599926578140,Distinguished Senator Yakubu Oseni Media Crew,Hamzat Amoto Muhammedjamiu,≤100
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,≤100
275932466581893,Being Terence Obaoghe,Being Terence Obaoghe,≤100
281859612692749,Âliens quarter,These ads ran without a disclaimer,≤100
103322465767953,Baba Gida Gida movement,Baba Gida Gida Movement,≤100
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,≤100
114056063718054,Francisca_Ovie,These ads ran without a disclaimer,≤100
355399445235927,WE Accord,WE Accord,≤100
1632336936860109,Jabari VOC Podcast,These ads ran without a disclaimer,≤100
107014728957216,Wild Africa Fund,These ads ran without a disclaimer,≤100
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,≤100
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
1585677918362802,Kogi State Hub,MAAI,≤100
107102504969214,Abu-ubaida Muhammad,Abu-ubaida Muhammad,≤100
