Page ID,Page name,Disclaimer,Amount spent (EUR)
105958751249374,Energia naturalis,Energia naturalis d.o.o.,≤100
688325737947866,Telegram.hr,Telegram Media Grupa,≤100
1781165065440754,N1 Hrvatska,N1 Hrvatska,≤100
280137422079068,Novi sindikat,Novi sindikat,≤100
248268301858527,Jamnica,Jamnica plus d.o.o.,≤100
178362315106,European Parliament,European Parliament,≤100
1580671625481423,Lonci&poklopci by Bajde,These ads ran without a disclaimer,≤100
1064762700374086,Možemo - politička platforma,Možemo - politička platforma,≤100
494211670717451,Regionalni industrijski sindikat,Novi sindikat,≤100
103518083049370,NajboljaMamaNaSvetu.com,NajboljaMamaNaSvetu.com,≤100
131261210289195,Demofest,These ads ran without a disclaimer,≤100
122332567514580,Energycom,Energycom d.o.o.,≤100
125703770797582,Jana,Jamnica plus d.o.o.,≤100
106928174232844,Domovinski pokret,Domovinski pokret,≤100
103109658103084,Karolina Vidović Krišto,Karolina Vidović Krišto,≤100
314776818539194,Forum mladih SDP Hrvatske,SDP Hrvatske,≤100
129634970518,SDP Hrvatske,SDP Hrvatske,≤100
110933407315208,Hrvatski-glasnik,hrvatski glasnik,≤100
1221976581227693,Regionalni centar čistog okoliša,Regionalni centar čistog okoliša,≤100
102285721646246,Ilčić Ladislav,Ladislav Ilčić,≤100
108270901418113,Tomislav Tomašević,Zagreb je NAŠ!,≤100
109420188426263,VIDA,Vida produkcija,≤100
135611546456409,Gong,Gong,≤100
235319525101705,Genius by InterCapital,InterCapital Asset Management,≤100
603906399629215,Državni zavod za statistiku,Državni zavod za statistiku,≤100
272201060331942,Karlo Ressler,Karlo Ressler,≤100
123726393536,MojPosao,MojPosao,≤100
291638950941144,KLJUČ Hrvatske,Ključ Hrvatske,≤100
770459529655215,Radnička Fronta,Radnička Fronta,≤100
508755779649081,Sanja Radolović,Sanja Radolović,≤100
210627425725812,Studentski.hr,Studentski.hr,≤100
1487935214842281,Faktograf.hr,Faktograf.hr,≤100
133678452137,Mreža mladih Hrvatske - Croatian Youth Network,Mreža mladih Hrvatske,≤100
102198203158768,AgroKlub.com,Agroklub d.o.o.,≤100
877431458966305,Zagreb.info,Motus media d.o.o.,≤100
585411648152023,Peđa Grbin,SDP Hrvatske,≤100
2203684973028242,Katarina Peović,Radnička Fronta,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
393274794177860,Slobodni Filozofski,Slobodni Filozofski,≤100
1524093761198048,Anka Mrak - Taritaš,GLAS Građansko-liberalni savez,≤100
109451008578039,Create,Create,≤100
111584317974017,MetalProdukt.hr,DIGIBOX promotion j.d.o.o.,≤100
292185807498253,Grad Varaždin,Grad Varaždin,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
105411962299479,AEF,These ads ran without a disclaimer,≤100
140693889702485,Hrvatskadanas,Hrvatskadanas,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
