Page ID,Page name,Disclaimer,Amount spent (LBP)
394633411339696,fiftyfiftylb,FiftyFiftylb,812793
1438703606372190,Elham Said Freiha,Elham Freiha,164179
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,86717
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,76119
137195823051820,Maharat Foundation,Maharat Foundation,59701
102282304519788,Awalan.com,Awalan- Al-Iktissad Wal-Aamal,48209
106197498149118,لبنان الكبير,Grand Lebanon,46716
154029261310643,LADE,LADE,44776
1744356319118477,هنا لبنان,هنا لبنان,44776
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,44776
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,26418
110470091436602,Ici Beyrouth,Ici beyrouth,18657
116141051407408,Amin Salam,Rami Salam,14925
2082052578716332,محمد شفيق حمود,Arab Window,14925
107698404702208,Alkalima,Alkalima Onlime,14925
978420498967432,العربي 2,These ads ran without a disclaimer,14925
107800617419717,MYKA Foundation,Elie M. ElHelou,14925
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,14925
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,14925
113533150399652,Naqd - نقد,Naqd - نقد,14925
106821968055687,Leila Dagher,Leila Dagher,8657
109808577249874,Bachir Gemayel Academy,Alfred Mady,≤100
470599159677235,Syria Direct سوريا على طول,These ads ran without a disclaimer,≤100
1551112695144324,Foxcooling Co. Ltd.,These ads ran without a disclaimer,≤100
110470091436602,Ici Beyrouth,These ads ran without a disclaimer,≤100
105758000974645,TAQADDOM - تقدم,Taqaddom,≤100
