Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,415
414127029025760,CABAL,CABAL,206
196258110831945,Partido Valor,Partido Valor,121
331961940541181,Partido Victoria,Partido Político Victoria,109
102762215788405,VOS.gt,VOS.gt,107
436246383083297,TODOS,TODOS,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
468114850661437,Noticias guate,Noticias guate,≤100
110582257361172,Partido Azul,Partido Azul,≤100
101834689161496,Partido VALOR Chichicastenango,Partido VALOR Chichicastenango,≤100
110226594945647,Partido BIEN,Partido BIEN,≤100
1710300235853890,Noticiero El Vigilante,Noticiero El Vigilante,≤100
100567842339226,Noticias URNG Maíz,Doriam Elizabeth Morales Guerra,≤100
101555919274873,Mi Familia,Mi Familia,≤100
157888697558358,CRN Noticias,These ads ran without a disclaimer,≤100
116255971414800,Política Migración,Epifania Garcia,≤100
104802371498661,Armando Paniagua,Armando Paniagua,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
104088575626269,Unidad Nacional de la Esperanza Xela,Unidad Nacional de la Esperanza Xela,≤100
856012741442139,Ipas LAC,NEUMA,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
103696968775786,Diestra La Revista,Epifania Garcia,≤100
102028951422328,Portal DEL SUR,Portal DEL SUR,≤100
1612828795636861,Movimiento Semilla,Movimiento Semilla,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
303455713105608,Prensa Comunitaria,These ads ran without a disclaimer,≤100
114227945284581,De Frente Por Guate,Sonny Rafael Gonzalez Paniagua,≤100
191866540866722,Elecciones Infantiles,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
102257292713372,Alejandra Morales,These ads ran without a disclaimer,≤100
