Page ID,Page name,Disclaimer,Amount spent (JPY)
108136530968730,おねがい社長！,These ads ran without a disclaimer,7661
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,6563
1904070096535109,スマート選挙,株式会社センキョ,2527
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,1596
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,1376
172980666081766,Seminars セミナーズ,These ads ran without a disclaimer,759
298060150283457,大分県日出町,大分県日出町,593
112971385070778,リドラボ,These ads ran without a disclaimer,471
108437581751884,Nurse navi,These ads ran without a disclaimer,425
173291492700083,Ｚ会,These ads ran without a disclaimer,396
425742864543901,GMOあおぞらネット銀行,These ads ran without a disclaimer,385
208661552479830,日本財団,日本財団,374
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,263
101973635470022,大丸・松坂屋 Think GREEN,These ads ran without a disclaimer,192
281777375260988,オッズパーク,These ads ran without a disclaimer,156
117176554731738,Vickers Cheryl,These ads ran without a disclaimer,144
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,≤100
183768428314416,女性社長.net （joseishacho.net）,These ads ran without a disclaimer,≤100
103307385856246,美容Lab,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
109843215371766,映画『おまえの罪を自白しろ』,These ads ran without a disclaimer,≤100
676873696061766,ブレインコントロールコーチ　荒井隆秀,ブレインコントロールコーチ　荒井隆秀,≤100
414756385218124,関西NGO協議会/Kansai NGO Council,特定非営利活動法人関西NGO協議会,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
1812425055659979,介護ワーカー,These ads ran without a disclaimer,≤100
852774244854926,結婚相談所 IBJ メンバーズ,These ads ran without a disclaimer,≤100
676655469036670,松下政経塾,松下政経塾,≤100
1566073946957306,衆議院議員 さかい学 （横浜市戸塚区・泉区・瀬谷区）,自由民主党神奈川県第五選挙区支部（衆議院議員さかい学事務所）,≤100
1590535061243274,精神障害当事者会ポルケ,精神障害当事者会ポルケ,≤100
104064816025242,Dinosaur Fight tab,These ads ran without a disclaimer,≤100
104159619344078,Shopsuqiogood-3,These ads ran without a disclaimer,≤100
135156639833927,United Nations OCHA,These ads ran without a disclaimer,≤100
117415158057707,Goodshopnzja-1,These ads ran without a disclaimer,≤100
