Page ID,Page name,Disclaimer,Amount spent (GTQ)
102762215788405,VOS.gt,VOS.gt,110
196258110831945,Partido Valor,Partido Valor,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,≤100
1552532851481889,Buckner Guatemala,David Torre,≤100
101725222007513,Mixco No Es Un Chiste,Mixco No Es Un Chiste,≤100
473451232707178,Abogado Federico Barrios Aldana,Federico Javier Barrios Aldana,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
421202078786833,Noticias la Red Gt Villa Nueva,Jennifer Lopez,≤100
101783548637407,Antigua News,Antigua News,≤100
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100
692778114417821,Ciclos CAP,These ads ran without a disclaimer,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
106908785419555,Goberna Guatemala,Goberna,≤100
107756041807121,oxfam_es,These ads ran without a disclaimer,≤100
19740928752,World Animal Protection,These ads ran without a disclaimer,≤100
