Page ID,Page name,Disclaimer,Amount spent (VEF)
11449543593,Carlos Ocariz,an advertiser in Venezuela,1500000
304247300393,Juan Pablo Guanipa,an advertiser in Venezuela,1117500
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,382500
1594044310858453,Caring | Church of Jesus Christ,These ads ran without a disclaimer,250000
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,250000
106883638833589,El Cambio Posible,These ads ran without a disclaimer,3272
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100
329454973810761,Elias Sayegh,These ads ran without a disclaimer,≤100
