Page ID,Page name,Disclaimer,Amount spent (VND)
579536549099592,High 8 TV,These ads ran without a disclaimer,3848
1507429892822619,BOM Money,BOM Money,1499
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,822
102858935401394,Chứng Chỉ Chức Danh Nghề Nghiệp Giáo Viên,These ads ran without a disclaimer,398
1512012872425441,Truyền hình C500,These ads ran without a disclaimer,363
340626764045253,Thuỳ Dương - Chuyên Trà Thảo Mộc Nam Mỹ,These ads ran without a disclaimer,260
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,139
106617108988181,VN 84 Entertainment,These ads ran without a disclaimer,101
100978189200582,,These ads ran without a disclaimer,≤100
