Page ID,Page name,Disclaimer,Amount spent (NGN)
105039378761192,Panache Cosmetics,These ads ran without a disclaimer,2195
102041986049282,International School Of Light,International School Of Light,1583
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1206
108431715228675,Ifesim,Ifesim,1003
102169824695398,Rero TV,Rero TV,890
236831106803225,Accountability Lab Nigeria,Accountability Lab Nigeria,558
2313474972220591,Boatnaija.com,These ads ran without a disclaimer,542
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,534
100202924924063,Page 36,Page 36,500
575246475820259,Health of Mother Earth Foundation,These ads ran without a disclaimer,483
178828405481616,ViperAutos,These ads ran without a disclaimer,461
178828405481616,ViperAutos,These ads ran without a disclaimer,461
116679401363112,Kelce Jam,These ads ran without a disclaimer,461
100391171881746,Matrixliveng.com,Matrixliveng.com,166
108863654077750,For the Love of Country,for the love of country with atinuke,158
110924988382809,eventsbyoby,These ads ran without a disclaimer,153
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,119
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,≤100
107477785159181,PROMAD Foundation,PROMAD Infotech Foundation,≤100
100330936227455,Enabs Josh O Enaburekhan,These ads ran without a disclaimer,≤100
1739003612874804,Fifth Quadrant Realty,These ads ran without a disclaimer,≤100
102406562561015,Umar Namadi,Muttaka Turaki Gujungu,≤100
103643272545659,Fifi Agoms Fabian,These ads ran without a disclaimer,≤100
103456135835061,Victor E. Archibong,Victor Emmanuel Archibong,≤100
903423006458068,Orodata Science,Orodata Science,≤100
100171839654830,One Love Family The Nucleus - DLM,These ads ran without a disclaimer,≤100
395997657147730,صحيفة الشعب اليومية أونلاين بالعربية,These ads ran without a disclaimer,≤100
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,≤100
111675408313515,Lisbon Energy Summit,These ads ran without a disclaimer,≤100
102498712811379,Africa Technology Conference,These ads ran without a disclaimer,≤100
297904423657616,The ICIR,These ads ran without a disclaimer,≤100
106225585416579,Nasụigbo Television.,These ads ran without a disclaimer,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,≤100
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100
102384784918291,"Good Old Days, Greater Tomorrow","Good Old Days, Greater Tomorrow",≤100
