Page ID,Page name,Disclaimer,Amount spent (KES)
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,133
110408975208360,Talking about matters,Well Made Strategy LLP,≤100
100835685957727,PRO PEACE KENYA,Brenda Kananu,≤100
110923661403774,Ma3Route,Peris Wambui Mugi,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
102351916110873,Paul Kagia,These ads ran without a disclaimer,≤100
691631977553277,Nakuru County Government - Official,Martin Gicinga Macharia,≤100
115460141448310,Kithure Kindiki Supporters,Robert Waswa Simiyu,≤100
100947472835183,Kiplang'at Arap Tuwei,These ads ran without a disclaimer,≤100
