Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,1602
475681929154100,国連UNHCR協会,国連UNHCR協会,257
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,136
111524184625173,株式ゴールド戦記,These ads ran without a disclaimer,133
199021690124428,日経の本,These ads ran without a disclaimer,108
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
383163785456220,華麗にWeb集客 増田恵美,These ads ran without a disclaimer,≤100
103914976352692,選挙ドットコム,イチニ株式会社,≤100
110374117895231,黒字経営力コンサルティング,These ads ran without a disclaimer,≤100
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,≤100
1407941346087379,自民党遊説局,自民党遊説局,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
129771470382318,KENCHIKU,These ads ran without a disclaimer,≤100
107249928827764,おすすめサプリメント,These ads ran without a disclaimer,≤100
347973246398323,mikami_bespokehat,These ads ran without a disclaimer,≤100
435250336532462,財界さっぽろ,Daisuke Shimizu,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
15974534830,Magnum Photos,These ads ran without a disclaimer,≤100
112538750260271,加藤エクイティリサーチオフィス,These ads ran without a disclaimer,≤100
110720811766403,下町ドリーム-心に染みる人情物語,These ads ran without a disclaimer,≤100
