Page ID,Page name,Disclaimer,Amount spent (ARS)
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,≤100
101996084777901,Mariela Belski,Mariela Belski,≤100
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,≤100
113138195384719,Nestor Grindetti,Nestor Grindetti,≤100
605540860101596,Diario Criollo,Diario Criollo,≤100
107796462136638,La República Noticias,La República Noticias,≤100
103846469204203,La Ola Noticias,La Ola Noticias,≤100
499141756879767,Federico Achával,De Tu Lado Siempre,≤100
459777610743664,Ariel Sujarchuk,Ariel Sujarchuk,≤100
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,≤100
111509551806903,El Deportivo Web,El deportivo oficial,≤100
452525851510103,Nicolás del Caño,Frente de Izquierda,≤100
104455719146837,El Meridiano,El Meridiano Noticias,≤100
100932749306130,Noticias Andinas,Noticias Andinas,≤100
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,≤100
1465312150186084,Argentinos por la Educación,Argentinos por la Educación,≤100
100513966017836,Noticias del Sur,Noticias del Sur,≤100
103021535961289,Cede,Cede,≤100
105455288953338,Esto es Boca,Esto es Boca,≤100
110039918575012,Noticias Express,Noticias Express,≤100
103740369249125,El Provinciano,El Provinciano,≤100
225996101110198,Consultora M.L & asociados,Martin Diego Ledesma,≤100
113384436026702,Caren Tepp,Ciudad Futura,≤100
105493327767840,Newsweek Argentina,Newsweek Argentina,≤100
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,≤100
1192374014146549,María Emilia Abdelnabe,Maria Emilia Abdelnabe,≤100
100921729540545,Andres Horacio Ibarra,Andres Horacio Ibarra,≤100
100383352725236,Presentes,These ads ran without a disclaimer,≤100
101761569495985,Miguel Nanni 2023,Equipo Digital,≤100
106548558037239,Corte media.,Corte Media,≤100
101594852755793,El Bonaerense,El Bonaerense,≤100
145806262649419,Fer Miño,Patria de Todos,≤100
628498977777284,El Continental,Periodico El Continental,≤100
273175230630,CAME - Confederación Argentina de la Mediana Empresa,CAME - Confederación Argentina de la Mediana Empresa,≤100
113288233452533,Nancy Picón,Nancy Picón,≤100
669798633150455,Franco Morelli,Alfredo Ramon Bulacio,≤100
107838112155723,revisitandoclasicos,These ads ran without a disclaimer,≤100
100135086249194,Noticias del Norte,Noticias del Norte,≤100
1538001533133129,Formosa tu Ciudad,Camila Angelica Druzijanic,≤100
102534516011045,La Gloria Noticias,La Gloria Noticias,≤100
624884470952813,Fernanda Gigliani,Fernanda Gigliani,≤100
108679841853325,Contame Más,Contame Más,≤100
110328824557658,Coronel Pringles Frente Renovador,Maximiliano Gaston Elormendi,≤100
233734300112003,Juan Monteverde,Ciudad Futura,≤100
1408542766063285,Carla Carrizo,Ana Carla Carrizo,≤100
1315072021867341,Ente,Ente,≤100
111064391804839,Argentina Productiva,Argentina Productiva,≤100
114128604816454,Mia Cittadinanza Italiana,These ads ran without a disclaimer,≤100
271357293358897,Javier Fernandez,Javier Omar Fernandez,≤100
582561181893971,Detonados,Mayra Soledad Vallejo,≤100
125183747539071,Noticias Argentinas,Noticias Argentinas,≤100
110116998602195,Boletin No-Oficial,Boletín No Oficial,≤100
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,≤100
428179387610545,Agenda Malvinas,Agenda Malvinas,≤100
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,≤100
219074291500100,Hugo Marcucci,Hugo Mar,≤100
111600998225620,Noticias Zero,Noticias Zero,≤100
107158018902593,Patagonia 24,Patagonia 24,≤100
103088908746605,Expertos Internacionales en Desarrollo Sostenible,Analía Marsella,≤100
115649862149219,Francisco Lo Presti,Francisco Nicolas Lo Presti,≤100
104733589113258,La Gaceta Nacional,La Gaceta Nacional,≤100
302047250145581,Psicóloga Ana Carolina Areias,These ads ran without a disclaimer,≤100
