Page ID,Page name,Disclaimer,Amount spent (NOK)
234659001772,Arbeiderpartiet,Arbeiderpartiet,1547
322525743444,Get Inspired,These ads ran without a disclaimer,656
371106536283235,DAG OG TID,Dag og Tid AS,373
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,354
135843375926,UNICEF Norge,UNICEF Norge,313
275389322558295,LOs sommerpatrulje,LO,290
203067569732001,Fellesforbundet,Fellesforbundet,273
434795296969547,Karmøylista,Karmøylista,186
10953652930,Høyre,Høyre,184
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,173
150923871639160,Rødt Stavanger,Rødt Stavanger,153
313753051208,Norsk Landbruksrådgiving,Norsk Landbruksrådgiving,101
121427227925706,Sandnes FrP,Sandnes Fremskrittsparti,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
110247258111750,Get Inspired Man,These ads ran without a disclaimer,≤100
1461371280751779,Hå KrF,Hå KrF,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
139808122732007,Sola Høyre,Sola Høyre,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100
117726821605303,PBL,PBL,≤100
300587434088988,Nordkalottfolket på Sametinget,Nordkalottfolket,≤100
116061688413662,Advokatfirmaet Eurojuris Haugesund,These ads ran without a disclaimer,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
20468812735,LO,LO,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
200983583270624,NHO Service og Handel,NHO Service og Handel,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
128566103830426,Civita,Civita AS,≤100
249971496922865,Nei til ny kirke i Klepp kommune.,Nei til ny kirke i Klepp kommune.,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
100588890043714,Bodø FrP,Bodø FrP,≤100
10254410675,Venstre,Venstre,≤100
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,≤100
182454165137980,TRY,TRY,≤100
1583324988565868,Stortinget,Stortinget,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
352782288790,Stavanger Venstre,Stavanger Venstre,≤100
112631767587663,Meninger24,Meninger24,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
158517320882189,Ålesund SV,Ålesund SV,≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
278942535468400,Nordpolen Industrier AS,These ads ran without a disclaimer,≤100
100107876331492,Telemark Arbeiderparti,Telemark Arbeiderparti,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
504462853625184,Aure Høyre,Aure Høyre,≤100
219212891435404,Ullensaker FrP,Ullensaker FrP,≤100
101517431718355,Generasjonspartiet,Generasjonspartiet,≤100
182709078487500,Sex og Politikk,Sex og Politikk,≤100
120815981305897,KS Kommunesektorens organisasjon,KS Kommunesektorens organisasjon,≤100
170149836763179,Orkland Arbeiderparti,Orkland Arbeiderparti,≤100
201766586502981,"Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet","Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet",≤100
227191093978100,Bømlo Arbeiderparti,Bømlo Arbeiderparti,≤100
2219343941649707,Steigen Frp,These ads ran without a disclaimer,≤100
1341828125960222,Forsvarskonferansen,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100
107431635701822,Huang Hsi,These ads ran without a disclaimer,≤100
111188005041104,The world of read,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
116694038124703,Lkkass1,These ads ran without a disclaimer,≤100
101760022372875,omerfarukalpdogan,These ads ran without a disclaimer,≤100
115997651532332,Koolls7,These ads ran without a disclaimer,≤100
