Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,267
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,118
856012741442139,Ipas LAC,NEUMA,103
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
104459661292913,Noticias San Miguel Ixtahuacán,Jennifer Lopez,≤100
123928580986363,Ministerio de Trabajo y Previsión Social,Ministerio de Trabajo y Previsión Social,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,≤100
109663920767127,Noticias Comitancillo,Jennifer Lopez,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
103232488084729,Noticias Río Blanco S.M.,Jennifer Lopez,≤100
101523721591377,Noticias Tejutla,Jennifer Lopez,≤100
196258110831945,Partido Valor,Partido Valor,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
111035383962426,Noticias Tacaná,Jennifer Lopez,≤100
109293990804478,Noticias Ixchiguán,Jennifer Lopez,≤100
101486344928292,Noticias Sibinal,Jennifer Lopez,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
209596159055433,Clase Ejecutiva UC,These ads ran without a disclaimer,≤100
108066250929809,Noticias San Antonio Sacatépequez,Jennifer Lopez,≤100
103769008029892,Noticias San Marcos,Jennifer Lopez,≤100
101559144921198,Noticias San Pedro Sacatepéquez,Jennifer Lopez,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
215010858641767,Chapinespadelante,These ads ran without a disclaimer,≤100
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100
305828002808516,INHOPE - International Association of Internet Hotlines,These ads ran without a disclaimer,≤100
102394101663244,Romance L i b r a r y,These ads ran without a disclaimer,≤100
