Page ID,Page name,Disclaimer,Amount spent (KES)
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,1681
100835685957727,PRO PEACE KENYA,Brenda Kananu,903
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,593
168108886585073,Sustainable Energy for All,These ads ran without a disclaimer,397
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,194
101821255334402,HON. Machua Waithaka Kiambu MP,Tevin Muiruri,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
108356805083093,Supa Farm Kenya,These ads ran without a disclaimer,≤100
100627069630168,Cecília Martins,These ads ran without a disclaimer,≤100
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100
204426449574330,CNN Africa,These ads ran without a disclaimer,≤100
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
103968065823281,Stevosa's Corner,These ads ran without a disclaimer,≤100
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100
