Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
1616241865111812,Soberanía Alimentaria IPDSA,Coordenada Digital,≤100
162964977170060,Solidar Suiza Bolivia - Doctora Edilicia,Doctora Edilicia,≤100
856012741442139,Ipas LAC,NEUMA,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
231694780734677,Surpass,These ads ran without a disclaimer,≤100
105132091396199,Aleiza Alcira Rodríguez Montero.,Aleiza Alcira Rodriguez Montero,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
195933611171149,Eva Copa,Teclea,≤100
114745199884039,Daly Santa María Aguirre,Daly Cristina Santa Maria Aguirre De Oropeza,≤100
517750071766113,SEDES - BENI,Humberto Gil Arteaga,≤100
310782672395382,Ahoradigital,These ads ran without a disclaimer,≤100
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100
381920638544893,Soy Santa Cruz Bolivia,Soy Santa Cruz Bolivia,≤100
104831041291612,Israel Alcocer Candia,Eduardo Jose Chavez Aguilar,≤100
116744638363348,Daniel Ivoskus,These ads ran without a disclaimer,≤100
103776384794907,womenintimes,These ads ran without a disclaimer,≤100
109076095187370,Youthoppia,These ads ran without a disclaimer,≤100
212408462118589,Festival Grito de Mujer,These ads ran without a disclaimer,≤100
1312255355476106,The Dreaming Tree of Life Sisterhood,These ads ran without a disclaimer,≤100
