Page ID,Page name,Disclaimer,Amount spent (VND)
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,32954
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,29515
106445724208345,Việc Tử Tế VTV1 - Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,28235
108510284767191,Lương Y: Phạm Văn Thanh - Việc Tử Tế VTV1,These ads ran without a disclaimer,21651
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,21007
106034145583339,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,19996
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,5553
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,2396
106334182540171,스키마리딩,These ads ran without a disclaimer,1338
919479674872321,Báo Nghệ An,Báo Nghệ An,922
107976099057159,Lương Y Phạm Văn Thanh - Thầy Thuốc Tiểu Đường,These ads ran without a disclaimer,816
100715439774571,Phát Triển Tương lai Mỗi Ngày,These ads ran without a disclaimer,384
143009891251546,Lương Y Phạm Văn Thanh - Đặc Trị Tiểu Đường,These ads ran without a disclaimer,309
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,261
118803885705219,IT'S T TIME,These ads ran without a disclaimer,≤100
108557315607508,Tổng Kho Sách Việt,These ads ran without a disclaimer,≤100
100529982975692,Poljot Int VN,These ads ran without a disclaimer,≤100
712294912284531,Trạm Đọc - Book Store,These ads ran without a disclaimer,≤100
108804609142280,CafeF,These ads ran without a disclaimer,≤100
