Page ID,Page name,Disclaimer,Amount spent (VND)
104462548985190,Huyền Thảo,These ads ran without a disclaimer,81165
121473045207787,Như Hoa,These ads ran without a disclaimer,23791
136777237006600,Dương Thuý,These ads ran without a disclaimer,23791
868529503523962,Vân Hiền,These ads ran without a disclaimer,19517
113791813611399,Kim Hoa,These ads ran without a disclaimer,4313
105033305594595,Nguyệt Hương,These ads ran without a disclaimer,3763
101706612600436,Liên Vy,These ads ran without a disclaimer,2454
113572597633089,Linh Hiền,These ads ran without a disclaimer,1774
101865258169428,ĐEN Secondhand,ĐEN Secondhand,932
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,851
1507429892822619,BOM Money,BOM Money,849
104640271243082,Bách Hóa Ăn Dặm,Bách Hóa Ăn Dặm,295
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,106
155460521146066,RFI Tiếng Việt,These ads ran without a disclaimer,≤100
108251684871703,Lemon8,These ads ran without a disclaimer,≤100
