Page ID,Page name,Disclaimer,Amount spent (USD)
100893452838279,Qaz_press,Qaz_press,337
110920265152036,Kazakh.inform,Kazakh.inform,131
428542784340635,Amanat партиясы Шымкент қалалық филиалы,Amanat партиясы Шымкент қалалық филиалы,122
657779317764978,Amanat партиясы Түркістан облыстық филиалы,Amanat партиясы Түркістан облыстық филиалы,122
2221910871281012,«Baytaq» Жасылдар партиясы,«Baytaq» Жасылдар партиясы,111
106457569043598,Болатбек Нажметдинұлы,Болатбек Нажметдинұлы,≤100
107245640677814,Ақорда жаңалықтары,Ақорда жаңалықтары,≤100
103315152698469,Данияр Азимбаев,Данияр Азимбаев,≤100
324882354342147,Krivosheev.live,Denis Krivosheyev,≤100
110468761965601,Kuanyshbek Mukash - Respublica Partiyasy,Куанышбек Мукаш,≤100
103977222642903,Eltagdyry,Республиканское общественное объединение «Республиканская политическая партия «Ел тағдыры»,≤100
490537527710049,AMANAT,AMANAT,≤100
116981597981022,Рахмет Жандос Қанатұлы,Zhandos Rakhmet,≤100
202069746933985,Ақ жол партиясы,Ақ жол партиясы,≤100
106501974722318,amalbek_omirtay,These ads ran without a disclaimer,≤100
111276138568468,Mukhtar Serkpayev,Mukhtar  Serkpayev,≤100
112278235137616,Честный кандидат,Тастымбек Темербеков,≤100
170032706814473,Республика - Kazakhstan 2.0,Юлия Козлова,≤100
109625041934168,Stopcollector.kz,These ads ran without a disclaimer,≤100
111209858290215,Рахимбеков Толеутай Сатаевич,Рахимбеков Толеутай Сатаевич,≤100
613142792176360,Sotreport.kz,Sotreport.kz,≤100
320948257943554,Бостонский Кругозор,These ads ran without a disclaimer,≤100
102701379413868,Dental Surgery Congress,These ads ran without a disclaimer,≤100
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100
