Page ID,Page name,Disclaimer,Amount spent (EUR)
114597496654474,necenzurirano.si,Necenzurirano.si,≤100
98358327274,Pirati,Pirati,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
108723480596723,RUK,PiNA,≤100
107898832590939,European Commission,European Commission,≤100
107491711419874,Zelena kohezija,Kulturno izobraževalno društvo PiNA,≤100
1487410811565619,Casino Admiral Lesce - igralni salon,Agencija DAMN,≤100
178362315106,European Parliament,European Parliament,≤100
100351174902531,Care4Climate,Care4Climate,≤100
135419383441,Žurnal24,Žurnal24,≤100
1783104185252620,Metropolitan Slovenija,"Adria Media Ljubljana, založništvo in trženje, d.o.o.",≤100
152400648234312,Novice Svet24,Novice Svet24,≤100
1665270940433796,ZA Slovenijo - Glas za otroke in družine,ZA Slovenijo - Glas za otroke in družine,≤100
131402710210260,Cosmopolitan Slovenija,Adria Media Ljubljana d.o.o.,≤100
21735922731,FDV - Fakulteta za družbene vede,"Fakulteta za družbene vede, Univerza v Ljubljani",≤100
179742648870,govori.se,Adria Media Ljubljana,≤100
110815620434604,GymBeam,These ads ran without a disclaimer,≤100
116684761717879,Sensa Slovenija,Adria Media Ljubljana d.o.o.,≤100
656225137855856,Carolina Jakončič Winery,"KK, multimedija & oglaševanje",≤100
113827927016071,Big Sister,Marusa Lubej,≤100
289999635129858,Савез Срба Словеније - Zveza Srbov Slovenije,These ads ran without a disclaimer,≤100
89151782746,Fauna & Flora International,These ads ran without a disclaimer,≤100
