Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",1816
122074554119,EU Social,EU Social,1501
361281313901258,Komerční banka,"Komerční banka, a.s.",812
101279652413889,SPOLU pro Prahu,SPOLU Praha,632
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,577
178362315106,European Parliament,European Parliament,451
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,410
197010357446014,Ondřej Prokop,Ondrej Prokop,324
107898832590939,European Commission,European Commission,309
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,299
101500052256658,Jan Kavalírek / zastupitel Praha 5,Jan Kavalírek,299
52479821102,Týdeník Respekt,Týdeník Respekt,289
424114981002397,Český rozhlas Plus,Český rozhlas,264
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,255
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,225
56987874554,Liga otevřených mužů,Liga otevřených mužů,205
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,189
124872365383,CROSS][CLUB - officiall,CROSS][CLUB - officiall,183
579215965436046,JSNS,JSNS,180
693725074166331,Naše zdravotnictví,Naše zdravotnictví,173
1469427909957890,Reportér magazín,Reportér magazín,159
2068226376787023,Piráti Praha 12,Česká pirátská strana,150
356451014434612,Marian Jurečka,KDU-ČSL,148
100411331619612,Čínský virus bez cenzury: Info a tipy,Čínský virus bez cenzury: Info a tipy,138
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,134
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",124
198431717471046,Společně pro Prahu 8 - TOP 09 a STAN,TOP 09,119
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,109
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,106
214827221987263,Andrej Babiš,Andrej Babiš,103
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,101
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš - místostarosta Prahy 12,≤100
106691471931611,PRAHA 2 SOBĚ,PRAHA SOBĚ,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
711658465662315,XTV,XTV,≤100
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
101720818609240,Vlna pomoci,"Vlna pomoci, z. s.",≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
1401994146795511,Svoboda a přímá demokracie Praha - SPD,Svoboda a přímá demokracie - SPD,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
169946526003,Nadace Partnerství,Nadace Partnerství,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
113743658978459,Meltingpot,Meltingpot,≤100
271054846258904,Praha 3,Městská část Praha 3,≤100
107563435940797,Skanska v ČR a SR,Skanska,≤100
1159209940952925,Tomáš Hřebík - strategický rozvoj Prahy 8,TOP 09,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
63516779251,Vysoká škola finanční a správní,"Vysoká škola finanční a správní, a.s.",≤100
109501160564065,Mariana Čapková - místostarostka Prahy 6,PRAHA SOBĚ,≤100
90002267161,TOP 09,TOP 09,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
101661881517806,Jaroslav Komínek,Jaroslav Komínek,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
110858965631193,Klimatická koalice,"Centrum pro dopravu a energetiku, z.s.",≤100
378827025796132,Peak.cz,Peak.cz,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
100609955039699,Corrency,Corrency,≤100
104398128891546,Jan Hrušovský,Jan Hrušovský,≤100
125830487980906,Solární asociace,Solární asociace,≤100
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
109231571984405,Accelera,These ads ran without a disclaimer,≤100
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",≤100
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,≤100
220079674674602,BEROUN SOBĚ,Beroun sobě,≤100
103618366059573,Nanobala,These ads ran without a disclaimer,≤100
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Starostové a nezávislí,≤100
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",≤100
103567498863549,Ecoista,Ecoista,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
525606624188429,revue Prostor,revue Prostor,≤100
100528438562922,Oznam.to,Lexnova s.r.o.,≤100
120461304659141,O2 CZ,These ads ran without a disclaimer,≤100
384187235387895,Alena Schillerová,ANO,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
100202116270600,Jan Bartko - radní Prahy 3,Jan Bartko - radní Prahy 3,≤100
2378696918892024,Týden pro klima,"Centrum pro dopravu a energetiku, z.s.",≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková - radní pro životní prostředí a zemědělství,≤100
532219183564760,Stanislav Polčák,Stanislav Polčák,≤100
198923616951918,"Tomáš Slabihoudek, radní z Osmičky",TOP 09,≤100
100625058724688,Newsgate.cz,Newsgate.cz,≤100
176618874475277,Martina Ochodnická - poslankyně z Vysočiny,TOP 09,≤100
