Page ID,Page name,Disclaimer,Amount spent (USD)
406361916756843,Mario Gonzalez,Mario Abraham Gonzalez Urías,≤100
102681318100638,Juan Carlos Zepeda Marroquín,Juan Carlos Zepeda Marroquin,≤100
100456328373090,Samuel Martínez,Erick Erazo,≤100
100524251686344,Gustavo Acevedo,Gustavo Jose Acevedo Berganza,≤100
211001456327934,Walter Alemán,Erick Rico,≤100
890916994384759,Rafael Arévalo,Rafael Edgardo Arévalo González,≤100
124083140680946,Unidad Sindical Salvadoreña USS,Unidad Sindical Salvadoreña,≤100
105236349256422,"Carlos Soriano, Nuevas Ideas Chalchuapa",Carlos Soriano,≤100
1594486830823530,Oscar Carabantes,These ads ran without a disclaimer,≤100
196032434645367,Diario Digital Cronio,Diario Digital Cronio,≤100
1935947973198237,Alcaldía El Paraíso Chalatenango,Alexi Antonio Escalante Galdamez,≤100
273611356517486,Stamss,Sindicato de Trabajadores de la Alcaldía Municipal de San Salvador,≤100
116335024768924,RC Servidor Público,RC Servidor Público,≤100
1000448716779262,Esau Serpas,Esau Serpas,≤100
111684638235538,Soyapango UNIDO,Jacob Josafat Benitez Carrillo,≤100
100902235137735,Notimetropolitano,Noti Metropolitano,≤100
107593641052290,Juan Rodriguez,Juan Alberto Rodriguez Escobar,≤100
