Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,443
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,211
414127029025760,CABAL,CABAL,187
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
436246383083297,TODOS,TODOS,≤100
196258110831945,Partido Valor,Partido Valor,≤100
110582257361172,Partido Azul,Partido Azul,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
104383898835101,Hagamosgrandeguatecapituloizabal,These ads ran without a disclaimer,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
643513979193133,Justicia para Beatriz,Neuma,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
104363285138486,Nosotros Guatemala,Partido Político Nosotros,≤100
100228912981471,PAN - Partido de Avanzada Nacional,PAN - Partido de Avanzada Nacional,≤100
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
856012741442139,Ipas LAC,NEUMA,≤100
101506999277776,Nosotros San José Pinula,These ads ran without a disclaimer,≤100
113584865337634,New Ventures México,These ads ran without a disclaimer,≤100
105595808934139,Baja Verapaz Plus,These ads ran without a disclaimer,≤100
114878491482343,libreria.wisache,These ads ran without a disclaimer,≤100
101195172935082,AveriGuate,AveriGuate,≤100
112086655128494,Danilo Mazariegos,Dilan Daniel,≤100
107967548918085,Izquierda GT,Izquierda GT,≤100
1133599210139416,Perspectiva Pro Militar,These ads ran without a disclaimer,≤100
108870312898235,Libertad Héroes Militares Guatemaltecos,These ads ran without a disclaimer,≤100
120436067618344,La presidenta,La presidenta,≤100
120022507675808,Página que te avisa si Edmond Mulet ya Murió,Página que te avisa si Edmond,≤100
100747189646660,Política a la Tortrix,Política a la Tortrix,≤100
122851700741399,Correr la bola,Correr la bola,≤100
119774411035856,Zury Sama,Zury Sama,≤100
101001338857545,CABAL Santa María Ixhuatán,These ads ran without a disclaimer,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
109753348739502,Ocho pe eme,These ads ran without a disclaimer,≤100
268285610002238,FCN Nación,FCN Nación,≤100
110048055101144,Jorge Antonio Rivas Ellgutter,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
