Page ID,Page name,Disclaimer,Amount spent (ARS)
190356261138005,Leandro Zdero,Leandro Zdero,3335
20906273675,Greenpeace Argentina,Greenpeace Argentina,2319
103088924366000,Noticias d,Noticias d,1754
1452353831716808,Gustavo Canteros,Proyecto Corrientes,1754
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,1337
364172717054411,Senador Jose Baucero,Jose Ramon Baucero,664
259111760849274,Federico Angelini,Juntos por el Cambio,496
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,494
102599519361072,Juan Francisco Bosco,Juan Francisco Bosco,388
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,361
250846898301272,Chicos.net,Sofia Speca,355
105237068485789,La Prensa Energética,La Prensa Energetica,333
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,306
628498977777284,El Continental,Periodico El Continental,216
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,197
101996084777901,Mariela Belski,Mariela Belski,187
126410234048229,Fundación Pensar,Fundación Pensar Argentina,183
110942240303824,German Ojeda,German Enrique Ojeda,170
145806262649419,Fer Miño,Patria de Todos,169
1416842698618490,Sofía Brambilla,Sofia Brambilla,164
107631983989726,Argentina Federal,Argentina Federal,162
141991679847091,Taquion,Taquion,159
335926266503071,7D,7D,120
856012741442139,Ipas LAC,Neuma,115
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,114
558106334670581,Mauro Leiva,Leonardo Jesús Araya,108
137982309546526,Aida Ayala,Aida Ayala,≤100
125183747539071,Noticias Argentinas,Noticias Argentinas,≤100
452525851510103,Nicolás del Caño,Frente de Izquierda,≤100
109287948479430,Diario 9️⃣,diario 9,≤100
114271673602981,NEA HOY,NEA HOY,≤100
59772763998,Mauricio Ibarra,Eduardo Mauricio Ibarra,≤100
187309835076743,NeuquénPost.com,Neuquen Post,≤100
459777610743664,Ariel Sujarchuk,Ariel Sujarchuk,≤100
1744262295791445,Osjera,OSJERA,≤100
113384436026702,Caren Tepp,Ciudad Futura,≤100
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,≤100
498407047269224,Miguel Arias,Miguel Mateo Arias,≤100
106375415375890,Participar,Participación Parlamentaria,≤100
185922194792026,Myriam Bregman,Frente de Izquierda,≤100
587196794678992,Agustín Samaniego,Agustin Samaniego,≤100
105493327767840,Newsweek Argentina,Newsweek Argentina,≤100
101993342681,Noticias de la Calle,La Verdad SRL,≤100
405968363074387,Marco Julio Puricelli,Ideas y Vision,≤100
100198331521581,Agencia Provincial de Noticias La Pampa,APN La Pampa,≤100
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,≤100
428179387610545,Agenda Malvinas,Marco Federico Correa,≤100
715609631934295,MuniDigital,MuniDigital,≤100
110276628358382,El Autónomo,El Autónomo,≤100
544640985878621,Argentinos Online,Argentinos Online,≤100
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,≤100
108110181635376,Andrés Castilla,Andres Castilla,≤100
108890028130519,Nicolás Becerra Maidana - El Profe Nico,Nicolás Mauro Becerra Maidana,≤100
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,≤100
605540860101596,Diario Criollo,Diario Criollo,≤100
101885831357268,Argentina sin hambre,Argentina sin hambre,≤100
103553635446983,Plan B Misiones,Martin Boerr,≤100
1465312150186084,Argentinos por la Educación,Argentinos por la Educación,≤100
152734418136602,Claudio Lozano,Unidad Popular,≤100
433136076759972,Edhasa Argentina,Edhasa Argentina,≤100
193671924033178,El Argentino,El Argentino Diario,≤100
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,≤100
857382087671921,Maxi Abad,radicalesorg,≤100
101349631999937,Noticias para el Cambio,Noticias para el Cambio,≤100
106335465504631,Concordia Digital,Concordia Digital,≤100
413356852758756,Rodolfo Aguiar,Rodolfo Aguiar,≤100
108182177200374,Rubén Dusso,Rubén Roberto Dusso,≤100
253989691391412,Alerta 140,Alerta 140,≤100
111492845540608,Fondo de Cultura Económica Argentina,Fondo de Cultura Económica Argentina,≤100
102570774863673,LOBBY,LOBBYEscuela,≤100
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,≤100
178919202140944,Francisco Quintana,Francisco Quintana,≤100
886667964679142,Fabián Gramajo,Fabián Gramajo,≤100
699758330894365,Actualidad Argentina,Actualidad Argentina,≤100
1031055386992616,Florencia Peñaloza Marianetti,Maria Florencia Peñaloza Marianetti,≤100
106392485640437,Estamos con Bettina 2023,Juan David Jara,≤100
1469247346700561,Principios Diario,Principios Diario,≤100
101124492234921,Rodrigo Galván,Rodrigo Alberto Galvan Fernandez,≤100
100383352725236,Presentes,These ads ran without a disclaimer,≤100
104373848008745,Dr Armando Felipe Cabrera,Armando Felipe Cabrera,≤100
133937418577537,Utopia Urbana,Utopía Urbana,≤100
100272671672857,Carlos Cisneros,Carlos Cisneros,≤100
565548733496177,Álvaro González,Alvaro Gonzalez,≤100
101594852755793,El Bonaerense,El Bonaerense,≤100
100444998998146,Multimedios NOVA,Marcelo Daniel Lubrano,≤100
1173714745973643,Miguel Quintero,Enzo Joaquin Bernardi,≤100
193671924033178,El Argentino,Estudio AMBA SRL,≤100
1330549033627468,Juan Martín,Juan Carlos Martin,≤100
100513966017836,Noticias del Sur,Noticias del Sur,≤100
373094198726,AMSAFE,AMSAFE,≤100
498039410528579,Andrea Blandini,Andrea Margarita Blandini,≤100
215127935173119,Emanuel Gainza,Emanuel Gainza,≤100
104754869652010,Antonio Bonfatti,Frente Progresista,≤100
699853426735213,Gustavo Solis,Gustavo Solis Monico,≤100
1045742742140641,ENREDACCIÓN,Ruben Fabián Garcia,≤100
177720598950247,La Ciudad Desnuda,Juan Esteban Scoufalos,≤100
111669735076988,Hora Cero,Hora Cero Noticias,≤100
434557003334061,Municipalidad del Pilar,Municipalidad del Pilar,≤100
2123564707880999,Agrupación 25 de mayo,Maximilio Nicolas Bandin Ruggiero,≤100
128565573847503,MisionesJournal.com.ar,Matias Daniel Sabat,≤100
1405120706440456,Conclusión,Diario Conclusión,≤100
101001089479742,Cipriano Presidente San Lorenzo de Almagro,Cipriano Fernando Pommies,≤100
391555961610537,Caro Fashion Lawyer,These ads ran without a disclaimer,≤100
1002311333139930,Gobierno de Entre Ríos,Gobierno de Entre Ríos,≤100
105868508128629,60 segundos,60 Segundos,≤100
156207138425916,El Copérnico,Brian Schumacher,≤100
508042719277404,Fabricio Bolatti,FABRICIO BOLATTI,≤100
346565609073134,"Ministerio de Educación, Cultura, Ciencia y Tecnología  - Gobierno de Salta",Mariana Esther Flores,≤100
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,≤100
499141756879767,Federico Achával,De Tu Lado Siempre,≤100
1395474550528787,Opinorte,Opinorte,≤100
105735495551632,Nico Marchiolo,Nicolas Ariel Marchiolo,≤100
194536451101529,Erica Hynes,Erica Rut Hynes,≤100
109566368125684,Pilar 360,Noticias de mi barrio,≤100
452525954793687,Partido Socialista Mendoza,Arián Manuel Vaquer Volman,≤100
1187338514630380,El rincón de Cris,Elizabeth Belen Acevedo,≤100
348498375215969,Ricardo Buryaile,Jeremias Biglia,≤100
132649176862320,Jorge Hoffmann,These ads ran without a disclaimer,≤100
874088589419687,Sensación Derqui,Pilar quiere saber,≤100
101015068034700,Agustin Romero,Miguel Agustin Romero,≤100
1882512491990645,Augusto Navarrete,Augusto Elias Vladimir Navarrete,≤100
113923401326706,El país ya,El país ya,≤100
366107457198874,Rise of Kingdoms,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
631615040811020,alfonsogenique,These ads ran without a disclaimer,≤100
105415102171988,Rafael Ayala,These ads ran without a disclaimer,≤100
226406520645,YSL Beauty,These ads ran without a disclaimer,≤100
109629048093692,Pepe Misterio MX,These ads ran without a disclaimer,≤100
