Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,250527
112056958469490,SPI Lebanon,SPI Lebanon,169323
1438703606372190,Elham Said Freiha,Elham Said Freiha,165414
106197498149118,لبنان الكبير,Grand Lebanon,150376
102672531482527,Ihab Matar - إيهاب مطر,AW,104662
102023711572671,أساس ميديا -  Asas Media,Asas Media,75188
394633411339696,fiftyfiftylb,FiftyFiftylb,60150
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,53684
164472683608068,Act for the Disappeared,ACT for the Disappeared,45113
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,45113
105319651353770,Jusur,Jusur,43008
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,32180
107800617419717,MYKA Foundation,MYKA Foundation,30075
110470091436602,Ici Beyrouth,Ici beyrouth,30075
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,20301
236763870334042,Lebanese Daily,Lebanese Daily,15038
107698404702208,Alkalima,Alkalima Onlime,15038
1502687013388650,Media Factory News,Media Factory News,15038
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),15038
105849222420616,Bel Wasat-بالوسط,belwasat,15038
2509759842418472,LebTalks,Lebtalks,8722
2239104079466311,I'm NOT a Terrorist,These ads ran without a disclaimer,≤100
117345834653901,This is Beirut,This is Beirut,≤100
1744356319118477,هنا لبنان,هنا لبنان,≤100
108297654671547,الجرمق الإخباري,These ads ran without a disclaimer,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,≤100
241694985892927,Youth Forum for National Youth Policy - Lebanon,Youth Forum for National Youth Policy - Lebanon,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
960087244008629,MASAR,Masar,≤100
