Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,1292
133307190069756,Amnesty International South Africa,Amnesty International South Africa,421
1742410059361710,AwakeMzansi,Awake Mzansi,383
136956534616,Times LIVE,TimesLIVE,326
57206003848,Greenpeace Africa,Greenpeace Africa,306
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,285
151042501616806,African National Congress - Northern Cape Province,African National Congress - Northern Cape Province,230
100827405690611,Midvaal Mayor Peter Teixeira,Midvaal Local Municipality,186
116657351312927,Pledge To Vote SA,Pledge to Vote,169
2145594122138312,Action Society,Action Society,120
6011868110,Democratic Alliance,Democratic Alliance,118
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,117
107169379305548,TLU SA,TLU SA,105
106172744063430,The Daily Friend,The Daily Friend,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
448191278579586,Democratic Alliance Gauteng,Democratic Alliance Gauteng,≤100
103278761413963,Empowering SA,Empowering SA,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100
104692291218239,DA Free State Future Leaders Programme,Democratic Alliance Free State,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
189966797754883,Accountability Now - Ifaisa,Accountability Now,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
243442319064445,Ashoka Nordic,These ads ran without a disclaimer,≤100
108373474911757,Cederberg Eerste Gemeenskapsorganisasie,Cederberg Eerste Gemeenskapsorganisasie,≤100
936419253051840,NORTH WEST Provincial Government,These ads ran without a disclaimer,≤100
229204470946342,Voertaal,These ads ran without a disclaimer,≤100
405379246524515,DHL Express,These ads ran without a disclaimer,≤100
239295866437866,Eagle Natural Resources,These ads ran without a disclaimer,≤100
101321619554932,Abi Mustapha Art,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
222308671116355,International Higher Education Teaching and Learning Association,These ads ran without a disclaimer,≤100
214697158909990,Huawei Digital Power,These ads ran without a disclaimer,≤100
106068488158725,Graduatez - College Journey,These ads ran without a disclaimer,≤100
209993115705942,Sable International,These ads ran without a disclaimer,≤100
105717484907163,she.bleeds.words,These ads ran without a disclaimer,≤100
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100
112677355040402,MelaEducate,These ads ran without a disclaimer,≤100
107303168879177,therealafricandiary,These ads ran without a disclaimer,≤100
101881352499370,The Investigator Magazine,These ads ran without a disclaimer,≤100
