Page ID,Page name,Disclaimer,Amount spent (JPY)
475681929154100,国連UNHCR協会,国連UNHCR協会,463
1904070096535109,スマート選挙,株式会社センキョ,276
298060150283457,大分県日出町,帆足吉美,106
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,103
208661552479830,日本財団,Shigeru Fujita,≤100
651801698258818,NewsTV,NewsTV,≤100
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,≤100
664345490331547,ビジネス＋it（Business+it）,ビジネス＋it（Business+it）,≤100
211683239011895,大東建託株式会社,ASUE株式会社,≤100
108376385402890,センキョマッチ,Saito Kimi,≤100
114564043562052,SDGs Online FESTA,Akiyama Kohjiro,≤100
259163764160829,FoE Japan,FoE Japan,≤100
151214938794853,ミエセン,ジャッグジャパン株式会社,≤100
1559490264356988,NPO法人有明支縁会,NPO法人有明支縁会,≤100
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,≤100
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,≤100
1407941346087379,自民党遊説局,自民党遊説局,≤100
168869767018564,白石洋一よういち,Yoichi Shiraishi,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,≤100
522037684635166,MAHLE,These ads ran without a disclaimer,≤100
314687429173912,Traveler Door,These ads ran without a disclaimer,≤100
