Page ID,Page name,Disclaimer,Amount spent (CLP)
247284741960102,Corporación Humanas,HUMANAS with Facebook ads credits,61378
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,51113
418281855197789,Democracia Cristiana,Democracia Cristiana,17920
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,7168
558224964238853,Anglo American,Anglo American,6936
242604915860706,Caja Los Andes,Caja Los Andes,4484
113464036770672,Mujeres al Poder,Mujeres al Poder,3540
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,3237
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,3193
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,3082
102666401091730,Fedir Chile SpA,Brecha Digital Consultores Ltda.,2791
105560941738247,Movilizando Chilenos,Movilizando Chilenos,2482
317374934946185,AIEP,Instituto Profesional AIEP,2482
153016034898011,Gabriel Rojas,Gabriel Andres Rojas Rojas,2267
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,1790
104224427947088,Circula el Plástico,Metrix,1654
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,1654
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,1397
181208945236608,Patria Progresista,Patria Progresista,1325
274390833063043,Cristina Bravo Castro,Cristina Andrea Bravo Castro,1295
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1252
2241589689235454,Horacio Lobos Azócar,Horacio Lobos,1241
103030962615298,Chile YAAC,Chile YAAC,1176
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,857
301596847064228,Emergencias Araucania,Alejandro Tomas Martini Iriarte,851
330926060301648,AFP de Chile,Asociación de AFP,840
130550720303550,DuocUC,Duoc UC,827
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,827
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,827
112414063439760,Saludable SPA,Brecha Digital Consultores,812
78239901502,Diario Financiero,Grupo DF,802
371453409556353,Red Coquimbo,Diarios en Red,637
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,602
285417644878678,Red Antofagasta,Diarios en Red,562
307330256067716,Red Atacama,Diarios en Red,538
351583768232100,Red Tarapaca,Diarios en Red,496
110951722267366,World Vision Chile,World Vision Chile,488
115447711895370,Good Neighbors Chile,ONG Good Neighbors Chile,421
347551685442293,Confederación de Sindicatos del Comercio y Servicios Financieros,Coordinadora del Comercio y Servicios Financieros,381
295886120554128,Polpaico,Cemento Polpaico SA,338
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,254
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,219
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,212
105216102185508,Cvr_abogados,Cvr_abogados,189
107339088943210,Yerko Ljubetic,Yerko Antonio Ljubetic Godoy,155
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,137
112948331041597,Centro de Energía - FCFM - Universidad de Chile,María Giselle Ogaz Norambuena,137
102807928808940,Marcelo Encina,Marcelo Ricardo Encina Muñoz,≤100
221901754840837,Acciona.Chile,ACCIONA Chile,≤100
108291914947259,Mi Derecho a Educar,These ads ran without a disclaimer,≤100
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,≤100
101449319065849,Anfucultura Santiago,Pablo Ignacio Güiza Illanes,≤100
211625929000469,Jaime Escudero,Jaime Escudero,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
1715542162000038,Librería En El Blanco,Librería En el Blanco,≤100
108025188804727,pablogutierrezpareja,These ads ran without a disclaimer,≤100
229835819030014,Gabriel Domínguez,Gabriel Domínguez,≤100
188894794930378,Diego Silva,Diego Silva,≤100
1842745336038461,Obras Civiles - Universidad de Santiago,These ads ran without a disclaimer,≤100
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,≤100
274483471023465,Paula Acuña Consejera Regional,Paula Antonia Acuña Ojeda,≤100
318611548514518,Help Planet,These ads ran without a disclaimer,≤100
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,≤100
112779380480709,Huella Colibrí,These ads ran without a disclaimer,≤100
294454544054984,FSC Chile,These ads ran without a disclaimer,≤100
104189318481439,Minería y Futuro,Mineria y Futuro,≤100
102660885525434,Con mi plata NO,Con mi plata No,≤100
552429281491628,"Solidaridad, feminista comunista libertaria",Solidaridad | feminista comunista libertaria,≤100
106394852401795,mg.legit,These ads ran without a disclaimer,≤100
104401217909899,RoboForex,These ads ran without a disclaimer,≤100
