Page ID,Page name,Disclaimer,Amount spent (NGN)
374543173059777,Hon. Adewumi Adeyemi,Adedayo Tolulakin Oderinu,719
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,224
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,125
108431715228675,Ifesim,Ifesim,≤100
128728490537179,Asuquo Ekpenyong,Prince Charles Ekanem Iv,≤100
605599926578140,Distinguished Senator Yakubu Oseni Media Crew,Hamzat Amoto Muhammedjamiu,≤100
100202924924063,Page 36,Page 36,≤100
116757294360875,Inab Realty,These ads ran without a disclaimer,≤100
654180731859809,T-Police,T-Police,≤100
1856889577927312,Shelter Nest Realty,These ads ran without a disclaimer,≤100
102406562561015,Umar Namadi,Muttaka Turaki Gujungu,≤100
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,≤100
111180371693748,Rt.Hon Peter Odey - Cross River State Deputy Governor -Elect,Prince Charles Ekanem Iv,≤100
101526161771364,Anambra State New Media,Anambra State New Media,≤100
114212248240409,Isaac comedy,These ads ran without a disclaimer,≤100
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,≤100
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,≤100
