Page ID,Page name,Disclaimer,Amount spent (NOK)
305434298719,Norges Bondelag,Norges Bondelag,803
135843375926,UNICEF Norge,UNICEF Norge,438
234659001772,Arbeiderpartiet,Arbeiderpartiet,381
371106536283235,DAG OG TID,Dag og Tid AS,246
728518604216173,HELT MED,Stiftelsen HELT MED,125
10953652930,Høyre,Høyre,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
573458549493165,Oslo kommune,Oslo kommune,≤100
486523288038606,KIWI,KIWI,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
171408368520,Norad,Norad,≤100
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,≤100
20468812735,LO,LO,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
116972608335219,Naturvernforbundet,Naturvernforbundet,≤100
113384899919,Noregs Mållag,Noregs Mållag,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
38552663951,Morgenbladet,Morgenbladet,≤100
187417144624729,Økologisk Norge,Økologisk Norge,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
105939782037295,Altinget.no,Altinget AS,≤100
134531249931603,Troms og Finnmark fylkeskommune,Troms og Finnmark fylkeskommune,≤100
119787264706852,Trondheim FrP,These ads ran without a disclaimer,≤100
1663819643914700,FrPs sametingsgruppe,Arthur Tørfoss,≤100
128566103830426,Civita,Civita AS,≤100
200983583270624,NHO Service og Handel,NHO Service og Handel,≤100
1629110813846272,Lånke Arbeiderlag,Bjørnar Strøm Larsen,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
107028478959490,Troms SV,Rakel Hagen Olsen,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
10254410675,Venstre,Venstre,≤100
139523776116756,Stjørdal Arbeiderparti,Bjørnar Strøm Larsen,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
112631767587663,Meninger24,Meninger24,≤100
1374337129548933,Bremanger Arbeidarparti,Bremanger Arbeidarparti,≤100
102264419459588,Akershus Høyre,Akershus Høyre,≤100
148692835218460,Språkrådet (NO),Språkrådet,≤100
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
102038156126862,Guro Brandshaug - Ordførerkandidat i Sør-Varanger,Guro Brandshaug - Ordførerkandidat i Sør-Varanger,≤100
173034686082674,UiO - Det humanistiske fakultet,"Det humanistiske fakultet, Universitetet i Oslo",≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
271307179658594,Bergen Unge Venstre,Bergen Unge Venstre,≤100
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100
157978627560195,Innlandet Arbeiderparti,Innlandet Arbeiderparti,≤100
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,≤100
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,≤100
171498006247526,Lillehammer Arbeiderparti,Lillehammer Arbeiderparti,≤100
100588890043714,Bodø FrP,Ingunn Skogmo Nordvang,≤100
117726821605303,PBL,Aurora Dyrnes,≤100
177985135560560,Ultimaker,These ads ran without a disclaimer,≤100
588928924452449,Gjøvik Arbeiderparti,Bjørn Stenvold,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
1496585820630164,Sarpsborg Høyre,Sarpsborg Høyre,≤100
190614597633726,Bærum FrP,Bærum FrP,≤100
412991556169510,Ole Hovengen,Ole Hovengen,≤100
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,≤100
102437441304665,Vestland INP,Torvald Håvardstun,≤100
105341850825925,Stian Storbukås,Stian Storbukås,≤100
352782288790,Stavanger Venstre,Mette Vabø,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
665832620193085,Kristiansand Høyre,Kristiansand Høyre,≤100
693936813951302,SALT art & music,SALT art & music,≤100
141589002521022,Oslo Høyre,Oslo Høyre,≤100
857817357610536,Ørsta FrP,Tore Thon,≤100
139808122732007,Sola Høyre,Sola Høyre,≤100
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,≤100
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,≤100
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100
116355337718182,Moli lulu,These ads ran without a disclaimer,≤100
101628406259500,Monyka Prince,These ads ran without a disclaimer,≤100
