Page ID,Page name,Disclaimer,Amount spent (AED)
108268188512494,Evernow,These ads ran without a disclaimer,126
402052193189194,Siemens,These ads ran without a disclaimer,≤100
323064221149764,Creative Zone,These ads ran without a disclaimer,≤100
602574866933301,Proud Pinoy Media,These ads ran without a disclaimer,≤100
634040580565189,بروفيسور أحمد أبوجمال,These ads ran without a disclaimer,≤100
110697875316729,r2s_signature.weddings,These ads ran without a disclaimer,≤100
175590267993,Al Majalla,These ads ran without a disclaimer,≤100
244693762372002,Dubai International Award for Best Practices,These ads ran without a disclaimer,≤100
109694697539764,Aeroclass,These ads ran without a disclaimer,≤100
136946653019068,"Израильская адвокатская коллегия ""Эли Гервиц""",These ads ran without a disclaimer,≤100
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100
106702628892126,শিমুল তান্ত্রিক কবিরাজ,These ads ran without a disclaimer,≤100
108211672155757,datdesibaji,These ads ran without a disclaimer,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
