Page ID,Page name,Disclaimer,Amount spent (ZAR)
342643596115773,Safely Home by Western Cape Government,Safely Home by Western Cape Government,3765
107681864296588,Western Cape Gambling and Racing Board,Western Cape Gambling and Racing Board,1385
57206003848,Greenpeace Africa,Greenpeace Africa,649
6011868110,Democratic Alliance,Democratic Alliance,419
740116816003959,Western Cape Government,Western Cape Government,365
136956534616,Times LIVE,TimesLIVE,277
144985128871748,City of Cape Town,City of Cape Town,231
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,199
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,157
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,144
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,143
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,126
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,120
478479492268974,Sunday Times ZA,Sunday Times,104
106172744063430,The Daily Friend,The Daily Friend,≤100
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
107169379305548,TLU SA,TLU SA,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
103278761413963,Empowering SA,Empowering SA,≤100
102765088210163,Action SA,ActionSA,≤100
315055202453508,Kharkiv Human Rights Protection Group,These ads ran without a disclaimer,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
165246196904704,Sakeliga,Sakeliga,≤100
138294163498584,Arena Events,Arena Holdings,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
311936835992045,Dear South Africa,DearSA,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
744318359371385,Pristine Earth Collective,Pristine Earth Collective,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
760174490695425,Kenilworth Centre,These ads ran without a disclaimer,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
106803408804138,House Of Fun,These ads ran without a disclaimer,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
204740833658478,Exness careers,These ads ran without a disclaimer,≤100
105501525214110,NFL Africa,These ads ran without a disclaimer,≤100
107049168576003,Tutti Frutti I,These ads ran without a disclaimer,≤100
117741954907367,TeachingEnglish - British Council,These ads ran without a disclaimer,≤100
