Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,157
331961940541181,Partido Victoria,Partido Político Victoria,≤100
101731272777548,Proclamando Salvación,Proclamando Salvación,≤100
541367636802117,Cristianos de Guatemala,Cristianos de Guatemala,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
107964338810168,Hijos de Dios,Hijos de Dios,≤100
473451232707178,Abogado Federico Barrios Aldana,Federico Javier Barrios Aldana,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100
281554395331686,República,"Republica GT, S.A.",≤100
319549428716940,Maria Luisa Lima,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
