Page ID,Page name,Disclaimer,Amount spent (VND)
579536549099592,High 8 TV,These ads ran without a disclaimer,10331
1507429892822619,BOM Money,BOM Money,3566
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,2484
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,1791
340626764045253,Thuỳ Dương - Chuyên Trà Thảo Mộc Nam Mỹ,These ads ran without a disclaimer,1507
105831132089238,Golden Holiday,These ads ran without a disclaimer,1165
102858935401394,Chứng Chỉ Chức Danh Nghề Nghiệp Giáo Viên,These ads ran without a disclaimer,316
106617108988181,VN 84 Entertainment,These ads ran without a disclaimer,211
100978189200582,,These ads ran without a disclaimer,≤100
1512012872425441,Truyền hình C500,These ads ran without a disclaimer,≤100
