Page ID,Page name,Disclaimer,Amount spent (EUR)
139287259432606,Artan Grubi,Bashkimi Demokratik për Integrim - BDI,≤100
101519168409673,Dimitar Kovacevski,СДСМ,≤100
445469652211682,Bujar Osmani,Bujar Osmani,≤100
829371753904952,Hristijan Mickoski,ВМРО-ДПМНЕ,≤100
101754962766151,Рацин.мк,Рацин.мк,≤100
101694005032101,Bojan Maricik,Bojan Maricik,≤100
1677572455714659,Јорго Огненовски,Jorgo Ognenovski,≤100
1930789983835487,Valmir Aziri,Arif Tairi,≤100
114716014845582,Портал,Портал,≤100
66035312931,Zoran Zaev,Zoran Zaev,≤100
971176269757392,Дома,Институт за комуникациски студии ИКС / Institute of Communication Studies,≤100
1482737048633478,Институт за комуникациски студии ИКС / Institute of Communication Studies,Институт за комуникациски студии,≤100
248423295202678,Македонски институт за медиуми - МИМ / Macedonian Institute for Media - MIM,Македонски институт за медиуми - МИМ / Macedonian Institute for Media - MIM,≤100
100746718435265,Fatmir Bytyqi,Fatmir Bytyqi,≤100
105891062084302,Lejla Product Kosova,These ads ran without a disclaimer,≤100
109452208789335,Трн.мк,Трн.мк,≤100
1465978237037042,Ivon Velichkovski,Ivon Veličkovski,≤100
115649862149219,Francisco Lo Presti,These ads ran without a disclaimer,≤100
100724569628479,Richard Times,These ads ran without a disclaimer,≤100
