Page ID,Page name,Disclaimer,Amount spent (BOB)
128692467209771,Visita Cochabamba,Smart Group,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
797815127058039,Delighttourscancun,These ads ran without a disclaimer,≤100
171994409583875,La Razón Bolivia,La Razón Bolivia,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
165042833621264,Schneider Electric,These ads ran without a disclaimer,≤100
158498922976462,Instituto Técnico Tecnológico De Educación Superior,These ads ran without a disclaimer,≤100
101141362593364,CAM en Español,These ads ran without a disclaimer,≤100
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100
206871509410716,Clacso - Consejo Latinoamericano de Ciencias Sociales,These ads ran without a disclaimer,≤100
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,≤100
