Page ID,Page name,Disclaimer,Amount spent (CLP)
247284741960102,Corporación Humanas,HUMANAS with Facebook ads credits,16024
106112795743664,Verónica Garrido Briceño,Carlos Nino Pizarro Assante,6998
418281855197789,Democracia Cristiana,Democracia Cristiana,5372
307330256067716,Red Atacama,Diarios en Red,5352
285417644878678,Red Antofagasta,Diarios en Red,4136
371453409556353,Red Coquimbo,Diarios en Red,4136
351583768232100,Red Tarapaca,Diarios en Red,3640
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,2829
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,1942
558224964238853,Anglo American,Anglo American,1866
105139912515190,Nora Viñas Godoy,Nora Luisa Viñas Godoy,1654
104189318481439,Minería y Futuro,Mineria y Futuro,1621
242604915860706,Caja Los Andes,Caja Los Andes,1481
113464036770672,Mujeres al Poder,Mujeres al Poder,1042
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,929
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,827
317374934946185,AIEP,Instituto Profesional AIEP,827
19591763420,Mallplaza,These ads ran without a disclaimer,827
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,713
112555455065264,Vehículos en Peligro,Vehículos en Peligro,591
105560941738247,Movilizando Chilenos,Movilizando Chilenos,513
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,511
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,490
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,428
103030962615298,Chile YAAC,Chile YAAC,314
330926060301648,AFP de Chile,Asociación de AFP,260
301596847064228,Emergencias Araucania,Alejandro Tomas Martini Iriarte,260
110951722267366,World Vision Chile,World Vision Chile,192
102660885525434,Con mi plata NO,Con mi plata No,141
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,130
105216102185508,Cvr_abogados,Cvr_abogados,120
347551685442293,Confederación de Sindicatos del Comercio y Servicios Financieros,Coordinadora del Comercio y Servicios Financieros,≤100
295886120554128,Polpaico,Cemento Polpaico SA,≤100
112948331041597,Centro de Energía - FCFM - Universidad de Chile,María Giselle Ogaz Norambuena,≤100
102807928808940,Marcelo Encina,Marcelo Ricardo Encina Muñoz,≤100
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,≤100
115447711895370,Good Neighbors Chile,ONG Good Neighbors Chile,≤100
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,≤100
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,≤100
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,≤100
107339088943210,Yerko Ljubetic,Yerko Antonio Ljubetic Godoy,≤100
101449319065849,Anfucultura Santiago,Pablo Ignacio Güiza Illanes,≤100
108291914947259,Mi Derecho a Educar,These ads ran without a disclaimer,≤100
221901754840837,Acciona.Chile,ACCIONA Chile,≤100
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,≤100
181208945236608,Patria Progresista,Patria Progresista,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
1715542162000038,Librería En El Blanco,Librería En el Blanco,≤100
211625929000469,Jaime Escudero,Jaime Escudero,≤100
1842745336038461,Obras Civiles - Universidad de Santiago,These ads ran without a disclaimer,≤100
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,≤100
188894794930378,Diego Silva,Diego Silva,≤100
112779380480709,Huella Colibrí,These ads ran without a disclaimer,≤100
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,≤100
104224427947088,Circula el Plástico,Metrix,≤100
130550720303550,DuocUC,Duoc UC,≤100
239605316717248,Poxipol CL,These ads ran without a disclaimer,≤100
104401217909899,RoboForex,These ads ran without a disclaimer,≤100
78239901502,Diario Financiero,Grupo DF,≤100
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,≤100
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,≤100
294454544054984,FSC Chile,These ads ran without a disclaimer,≤100
