Page ID,Page name,Disclaimer,Amount spent (CLP)
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,≤100
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,≤100
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,≤100
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,≤100
580663538777736,Consejo Minero,Feedback Comunicaciones,≤100
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,≤100
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,≤100
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,≤100
101488935692612,jeanflores,These ads ran without a disclaimer,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
105216102185508,Cvr_abogados,Cvr_abogados,≤100
1140435596103153,Asociación Chilena de Municipalidades,Asociación Chilena de Municipalidades,≤100
797815127058039,Delighttourscancun,These ads ran without a disclaimer,≤100
78239901502,Diario Financiero,Grupo DF,≤100
100503681412259,educaconsciente,These ads ran without a disclaimer,≤100
