Page ID,Page name,Disclaimer,Amount spent (COP)
106892197676696,Pedro León Martínez,Pedro León Martínez Sánchez,94553
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,39192
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,8234
1119413181474050,El Avispero Mov,Movilizatorio,6083
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,5084
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,3083
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,1572
1147318942107929,Todos Somos Una,DEBRAIN LLC,1504
643513979193133,Unidos por Beatriz,Neuma,1088
1766366823576506,La Paz Querida,La Paz Querida,959
2203948933156649,Oriana Zambrano Montoya,Oriana Teotiste Zambrano Montoya,742
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,624
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,618
407615769604377,Mutante,Fundación Mutante,602
179003239458192,Jorge Humberto Rangel,Jorge Rangel,593
1699094717042360,Tania Fernández Sánchez,Tania Fernández Sánchez,282
275606287530,CEMEX,These ads ran without a disclaimer,248
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,243
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,219
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,204
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,200
148553182705913,Claudia Andrade Barrancabermeja Libre,Sebastian Giral Gomez,177
838927469815494,Diana Diago,Diana Marcela Diago,159
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,156
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,125
1150942755027141,MMconsultor,MMconsultores,117
1102089866560913,Boyacá Noticias,Diego Alexander Perez Sanabria,117
515010172233659,Alvaro Mantilla,Alvaro Mantilla,116
1400280116941194,Fabian Diaz,Fabian Diaz,104
110095518587579,Verdad & Pruebas,Verdad & Pruebas,102
328788654224284,JuancamiloNews,Juan Camilo Jaramillo Ospina,≤100
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,≤100
689470488084597,Joan Manuel,Andres Felipe Lopez Borja,≤100
446016199240073,SERGIO MENDOZA,Sergio Mendoza,≤100
333652197285167,Jorge Ramírez,Jorge Hernan Ramirez Barreto,≤100
1622001728047397,Harman Alcalde,Harman Alcalde,≤100
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,≤100
104225931872147,Canal 6 Fusagasugá,Camilo Andres Nieto Poveda,≤100
835710939898329,Paulina Aguinaga,Paulina Aguinaga,≤100
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,≤100
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,≤100
957315377742375,Pollo Solano,Mario Luis Solano Lizcano,≤100
121717528487698,Confidence Chile,These ads ran without a disclaimer,≤100
1529335724037224,Aeropuerto del Café,INTUAL,≤100
33735247931,Néstor Brugés,Néstor Brugés,≤100
324718631509952,Cartago Soy Yo,Yaneth Alexandra Quintero Herrera,≤100
100481338357144,Comunas de Medellin,Comunas de Medellin,≤100
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,≤100
107169378836825,Izy Solar Esp,These ads ran without a disclaimer,≤100
1398644300372038,Kalakarah,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
789907401124930,Partido Humanista De Colombia,David Nassar Moor,≤100
987563698019371,Duván Murillo Diputado,Duvan Murillo,≤100
101090099546806,greenlybachue,These ads ran without a disclaimer,≤100
