Page ID,Page name,Disclaimer,Amount spent (NGN)
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,58123
753031955030992,Atiku-Okowa.com,One Nigeria Movement,16045
103876095960528,Vote Adewole Adebayo for President 2023,Adebayo Adewole Campaign Group,6192
100578378209416,bisi_ilaka,bisi_ilaka,1302
110629564899604,Adetokunbo Adeaga - Comfort 2023,Ayodeji Taiwo Oladeji,1085
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,984
100595249525719,Benjamin Kayode Adereti Support Group,Benjamin Kayode Adereti Support Group,851
102619289418448,Refined Alliance for Atiku,Pius Ihechi Ikeoba,788
163415157011050,Elevation NG,The Elevation Church,728
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,650
114629996843741,Taiwan in Nigeria,These ads ran without a disclaimer,630
101264482814629,TechHaier,These ads ran without a disclaimer,465
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,461
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,461
171885956874687,Because Of Our Tomorrow,BOOT Party,455
103018869332378,BantuPage,Ikechukwu Orji,454
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,361
120190148064823,CSAAE,"Centre for Social Awareness, Advocacy and Ethics (CSAAE)",317
474949016032212,Akin Fadeyi Foundation,Akin Fadeyi Foundation,307
105018565612690,Atiku Listens,Atiku Listens,247
654180731859809,T-Police,T-Police,235
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,192
1662239013832778,The Bridge Leadership Foundation,The Bridge Leadership Foundation,183
116248814706806,Vote4climateng,Adebiyi Agnes,160
106804501674694,Naked Truth Productions,Naked Truth Productions,137
101622722635138,Advocacy For Good Governance,Nnadi Sunny,117
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,107
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,106
111271261379124,Effective Campaign Management Media,Effective Campaign Management Media,≤100
112372781761085,Abibat Mogaji Beneficiaries Vanguard 4 BAT,Odunbaku Sodiq Adekunle,≤100
112690837245787,Newsrand,Newsrand,≤100
100202924924063,Page 36,Page 36,≤100
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,≤100
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,≤100
102169824695398,Rero TV,Rero TV,≤100
114009474939343,Hon. Collins Ezenwa Ilo,Collins Ezenwa Ilo,≤100
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,≤100
107802917452863,Godcentered Christianity,These ads ran without a disclaimer,≤100
110112442003706,Godwin J,fasttracktechnology,≤100
198118620705795,Recruitment Press,These ads ran without a disclaimer,≤100
104574245161569,official_funny_man,These ads ran without a disclaimer,≤100
664103300616844,Khalifa Abdulrahaman Okene,Khalifa Abdulrahaman Okene,≤100
112699295078271,Mike Kelvin Obidike,These ads ran without a disclaimer,≤100
108928848319551,Ajonwamiky,These ads ran without a disclaimer,≤100
100546104763161,musicfashionrunway,These ads ran without a disclaimer,≤100
100327769661198,Biggest,These ads ran without a disclaimer,≤100
221562284568134,Kingphemmy-Manofpeace,Kingphemmy-Manofpeace,≤100
112498591639701,Deola Azeez,ADEOLA AZEEZ FOUNDATION,≤100
110678481672857,Residar,These ads ran without a disclaimer,≤100
101659466161051,Newsedup,These ads ran without a disclaimer,≤100
101856485592576,SAIN PADDY,These ads ran without a disclaimer,≤100
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,≤100
102835755970763,NN19,NN19,≤100
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,≤100
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100
106083168499926,Kenneth Nwache,These ads ran without a disclaimer,≤100
1424568854317088,Jonathan Imafidor,These ads ran without a disclaimer,≤100
101480136099128,Kasham Keltuma,These ads ran without a disclaimer,≤100
107696378036959,Office of the SSA to the Bayelsa State Governor on Tourism Development,Tamaramiebi Abiri,≤100
117313041253293,Obedient structure,These ads ran without a disclaimer,≤100
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,≤100
382009025662024,Camanda,Camanda,≤100
126460284139483,Nigerianeye,NigerianEye,≤100
120346118099706,BrandPower,BrandPower,≤100
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,≤100
