Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,3587
475681929154100,国連UNHCR協会,国連UNHCR協会,2745
1899665293632534,チームラボ採用 / teamLab Recruit,These ads ran without a disclaimer,1821
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,1175
208661552479830,日本財団,Shigeru Fujita,768
684161888345926,西日本新聞me,西日本新聞me,674
110452271811588,美活インフォ,These ads ran without a disclaimer,637
110040738702762,マクラーレン クオリファイド 大阪 McLaren Qualified Osaka,These ads ran without a disclaimer,378
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,361
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,250
649747982030597,SOICO株式会社,These ads ran without a disclaimer,205
102226739549560,株式会社高橋明彦,These ads ran without a disclaimer,140
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,140
104533215755145,ZOE_Japan,ZOE Japan,≤100
128981562240889,kyoko_1994,These ads ran without a disclaimer,≤100
114058083333852,株式会社KADOKAWA,These ads ran without a disclaimer,≤100
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,≤100
101620186107874,Jun Matsuzaki,These ads ran without a disclaimer,≤100
544991069308243,日本投資機構株式会社,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
115736368132854,Blue Sincere ブルーシンシア,These ads ran without a disclaimer,≤100
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,≤100
676655469036670,松下政経塾,松下政経塾,≤100
105456521377112,Trang Nguyễn,These ads ran without a disclaimer,≤100
106248919520854,Yahoo! JAPAN（ヤフー）,These ads ran without a disclaimer,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
1920918581534929,Connect Plus,Connect Plus,≤100
102600862738086,Taiki George,These ads ran without a disclaimer,≤100
114373878241227,Loomy,These ads ran without a disclaimer,≤100
265210183566715,株式市場の投資分析,These ads ran without a disclaimer,≤100
157586528019668,Nigel Ng,These ads ran without a disclaimer,≤100
