Page ID,Page name,Disclaimer,Amount spent (USD)
529713137232746,RaGe,These ads ran without a disclaimer,≤100
116287818066484,DOBOOKS.Ar,These ads ran without a disclaimer,≤100
995765983772115,Dzair Tube,Dzair Tube,≤100
20556338116,ITUC,These ads ran without a disclaimer,≤100
111881955207831,Algerie patriot,Algerie patriot,≤100
104140320927199,قناة الإنتصار TV,قناة الإنتصار TV,≤100
1861193460685901,LES Hommès Et LES Femmès Dé Sétif,LES Hommès Et LES Femmès Dé Sétif,≤100
107944608042253,الصفحة الرسمية للنائب الدكتور بوجلطية ناصر,الصفحة الرسمية للنائب الدكتور بوجلطية ناصر,≤100
100521781491273,منتدى الأوراس للتضامن و التنمية,منتدى الأوراس للتضامن و التنمية,≤100
725946641169344,عبد العالي حساني شريف Abdelaali Hassani Cherif,Abdelaali Hassani Cherif,≤100
