Page ID,Page name,Disclaimer,Amount spent (ARS)
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,13945
104838940899300,Memo,El Memo,11799
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,1853
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,1759
103088924366000,Noticias d,Noticias d,1734
186080358099920,Partido Demócrata de Mendoza,Partido Demócrata de Mendoza,1657
192108560832888,Luis Petri,Mendocinos por el futuro,1620
1873194886282596,Francisco Mondotte,Daniel Mondotte,1527
477463972361734,Rafa Moyano,Eduardo Dario Pereyra,1065
1445164952457928,Fede Zamarbide,Fede Zamarbide,885
101996084777901,Mariela Belski,Mariela Belski,823
1917902881865685,Adrian Reche,Adrian Reche,566
87545580838,C5N,C5N,517
238778949515431,El Cronista,El Cronista,272
113898744658728,El Progreso Web,El Progreso,249
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,223
335926266503071,7D,7D,216
110806461830762,El Sol Web,El Sol Web,185
452525851510103,Nicolás del Caño,Frente de Izquierda,183
101594852755793,El Bonaerense,El Bonaerense,170
103740369249125,El Provinciano,El Provinciano,146
125183747539071,Noticias Argentinas,Noticias Argentinas,145
106716278920168,Noticias Argentinas,Noticias Argentinas Web,127
105904438005497,Facundo Lancioni Kaprow,Facundo Lancioni,122
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,119
544986472243896,Data Diario,Data Diario,107
104733589113258,La Gaceta Nacional,La Gaceta Nacional,107
108679841853325,Contame Más,Contame Más,≤100
544640985878621,Argentinos Online,Argentinos Online,≤100
807113569309561,Miguel Siciliano,Miguel Angel Siciliano,≤100
126812307650460,Hernan Reyes,Hernan Reyes,≤100
699758330894365,Actualidad Argentina,Actualidad Argentina,≤100
857382087671921,Maxi Abad,radicalesorg,≤100
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,≤100
105493327767840,Newsweek Argentina,Newsweek Argentina,≤100
496728270512125,Nuevos Papeles,Nuevos Papeles,≤100
131381938371647,Corta La Bocha Noticias,Corta La Bocha,≤100
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,≤100
327844944459820,Claudio Vidal,Edgardo Gabriel Rovira,≤100
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,≤100
102584952016197,Hacemos por Córdoba Pilar,Soledad Andrea Maldonado,≤100
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,≤100
795202843959456,El Disenso,El Disenso,≤100
103846469204203,La Ola Noticias,La Ola Noticias,≤100
241766066497583,Leandro Cavaco,Leandro Cavaco,≤100
1465312150186084,Argentinos por la Educación,Argentinos por la Educación,≤100
100921729540545,Andres Horacio Ibarra,Andres Horacio Ibarra,≤100
103210325515576,Pablo Mamet,quierotw.ar,≤100
102570774863673,LOBBY,LOBBYEscuela,≤100
775357269485593,La Libertad Avanza Capilla del Monte,Diego Leonardo Settimo,≤100
109287948479430,Diario 9️⃣,diario 9,≤100
134557130216408,Jorge Jofré,Jorge Jofre,≤100
779826208737546,Eduardo Asueta,Eduardo Asueta,≤100
428179387610545,Agenda Malvinas,Marco Federico Correa,≤100
1405120706440456,Conclusión,Diario Conclusión,≤100
413356852758756,Rodolfo Aguiar,Rodolfo Aguiar,≤100
1485840381721462,Municipalidad de La Calera,Municipalidad de La Calera,≤100
439141789570154,Livio Gutierrez,Livio Gutierrez,≤100
103553635446983,Plan B Misiones,Martin Boerr,≤100
145806262649419,Fer Miño,Patria de Todos,≤100
1541428379519312,Luciano Demarco,Luciano Demarco,≤100
112673040177992,MMB,Maria  De Los Angeles Guevara,≤100
710189803134791,Federico López,Federico Martin Lopez,≤100
177720598950247,La Ciudad Desnuda,Juan Esteban Scoufalos,≤100
304176325478,La Política Online,La Política Online,≤100
755908687945616,WINA Inversiones,These ads ran without a disclaimer,≤100
118736245504093,TOTI  Intendente,TOTI  Intendente,≤100
111637981320058,Productivismo - Política Argentina,Sergio Raul Samoilovich,≤100
705172499580470,Gustavo Martinez,Gustavo Martinez,≤100
227890540666311,Olavarría Hoy - Noticias de la Ciudad,Olavarría Hoy,≤100
509211279105159,NoticiasMDQ,Noticias MDQ,≤100
193671924033178,El Argentino,Estudio AMBA SRL,≤100
1187338514630380,El rincón de Cris,Elizabeth Belen Acevedo,≤100
498039410528579,Andrea Blandini,Andrea Margarita Blandini,≤100
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,≤100
233734300112003,Juan Monteverde,Ciudad Futura,≤100
1567154286880194,Marcelo Albaca,Marcelo Albaca,≤100
886667964679142,Fabián Gramajo,Fabián Gramajo,≤100
109237045323181,Patagonia Noticias,Patagonia Noticias,≤100
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,≤100
113384436026702,Caren Tepp,Ciudad Futura,≤100
100932749306130,Noticias Andinas,Noticias Andinas,≤100
109852301751751,San Benito Entre Todos,Alberto Martin Paniagua,≤100
103439277924669,Mauricio Maroevich,Mauricio Rodrigo Maroevich,≤100
111492845540608,Fondo de Cultura Económica Argentina,Fondo de Cultura Económica Argentina,≤100
1014960171947216,Osvaldo Giordano,These ads ran without a disclaimer,≤100
178919202140944,Francisco Quintana,Francisco Quintana,≤100
110276628358382,El Autónomo,El Autónomo,≤100
100513966017836,Noticias del Sur,Noticias del Sur,≤100
109337155756466,Norte Grande Federal,NG FEDERAL,≤100
163829927003495,Armando Pipi Traferri,Armando Pipi Traferri,≤100
818807098190442,Pablo Blanco,Graciela Emma Montani,≤100
747965795322803,Federico Masso,Federico Masso,≤100
113923401326706,El país ya,El país ya,≤100
342005489233184,Martin Gainza,Martin Gainza,≤100
